player_id,name,url,position,score,hometown,offers,state
418,Michael Frogge,https://247sports.com/player/michael-frogge-46057242/high-school,TE ,0.8328," Northern Guilford (Greensboro, NC)    ","['Wake Forest', 'Appalachian State', 'Charlotte', 'Coastal Carolina', 'Elon', 'Georgia State', 'Louisville', 'South Carolina', 'Tulane', 'Arkansas', 'East Carolina', 'Kentucky', 'Miami (OH)', 'Mississippi State', 'NC State', 'North Carolina', 'Old Dominion', 'Tennessee', 'UCLA', 'Vanderbilt', 'Wake Forest']",NC
459,Derrell Bailey Jr.,https://247sports.com/player/derrell-bailey-jr-46059447/high-school,SDE ,0.8484," Greenback School (Greenback, TN)      ","['Virginia Tech', 'Georgia Tech', 'Air Force', 'Appalachian State', 'Arizona', 'Arkansas', 'Army', 'Austin Peay', 'Charlotte', 'Chattanooga', 'Cincinnati', 'Colorado', 'Florida', 'Indiana', 'Kansas', 'Liberty', 'LSU', 'Marshall', 'Maryland', 'Memphis', 'Mississippi State', 'Missouri', 'Oklahoma', 'Oregon', 'Purdue', 'Samford', 'South Carolina', 'Tennessee Tech', 'Tulane', 'UAB', 'Virginia', 'Western Kentucky', 'Alabama', 'Auburn', 'Kentucky', 'Tennessee']",TN
460,Marco Lee,https://247sports.com/player/marco-lee-46094681/high-school,RB ,0.8467," Coffeyville C.C. (Coffeyville, KS)   ",[],KS
461,Parker Clements,https://247sports.com/player/parker-clements-46081394/high-school,OT ,0.8431," Lugoff-Elgin (Lugoff, SC)      ","['Virginia Tech', 'Appalachian State', 'Campbell', 'Coastal Carolina', 'East Carolina', 'Eastern Kentucky', 'Elon', 'Furman', 'Georgia State', 'Kansas State', 'Louisville', 'NC State', 'Old Dominion', 'Western Kentucky', 'Wofford', 'South Carolina']",SC
563,Theo Johnson,https://247sports.com/player/theo-johnson-46056623/high-school,TE ,0.9667," Holy Names High School (Windsor, ON)                    ","['Penn State', 'Georgia', 'Iowa', 'Michigan', 'Alabama', 'Arkansas', 'Boston College', 'Bowling Green', 'Buffalo', 'Central Michigan', 'Cincinnati', 'Eastern Michigan', 'Florida State', 'Kent State', 'LSU', 'Miami', 'Michigan State', 'Minnesota', 'Missouri', 'Ohio State', 'Old Dominion', 'South Carolina', 'Syracuse', 'Toledo']",ON
564,Enzo Jennings,https://247sports.com/player/enzo-jennings-91737/high-school,S ,0.9381," Oak Park (Oak Park, MI)                    ","['Penn State', 'Kentucky', 'Pittsburgh', 'Alabama', 'Auburn', 'Boston College', 'Central Michigan', 'Clemson', 'Florida', 'Georgia', 'Iowa State', 'Maryland', 'Michigan', 'Michigan State', 'Minnesota', 'Missouri', 'Nebraska', 'Notre Dame', 'Ohio State', 'Rutgers', 'Temple', 'Tennessee', 'Texas A&M', 'Toledo', 'West Virginia', 'Michigan State']",MI
565,Caziah Holmes,https://247sports.com/player/caziah-holmes-46042112/high-school,APB ,0.9237," Cocoa (Cocoa, FL)                    ","['Penn State', 'Kentucky', 'Tennessee', 'Auburn', 'Colorado State', 'Duke', 'FIU', 'Florida', 'Florida State', 'Indiana', 'Maryland', 'Miami', 'Michigan', 'Mississippi State', 'Nebraska', 'North Carolina', 'Ohio State', 'Ole Miss', 'Pittsburgh', 'Rutgers', 'Syracuse', 'Virginia', 'West Virginia']",FL
566,Cole Brevard,https://247sports.com/player/cole-brevard-46049014/high-school,DT ,0.9207," Carmel (Carmel, IN)                    ","['Penn State', 'Clemson', 'Colorado', 'Florida State', 'Indiana', 'Iowa', 'Louisville', 'Michigan', 'Michigan State', 'Minnesota', 'Missouri', 'Nebraska', 'Notre Dame', 'Ohio State', 'Oregon', 'Purdue', 'Tennessee', 'Washington State', 'Western Illinois', 'Wisconsin']",IN
567,KeAndre Lambert,https://247sports.com/player/keandre-lambert-46052214/high-school,WR ,0.9201," Maury (Norfolk, VA)                    ","['Penn State', 'North Carolina', 'Clemson', 'Duke', 'East Carolina', 'Florida', 'Hampton', 'Maryland', 'Miami', 'Michigan', 'NC State', 'Nebraska', 'Norfolk State', 'Notre Dame', 'Ohio State', 'South Carolina', 'Temple', 'Tennessee', 'Texas A&M', 'USC', 'Virginia', 'Virginia Tech', 'Wake Forest', 'West Virginia', 'James Madison']",VA
568,Jaden Dottin,https://247sports.com/player/jaden-dottin-46042630/high-school,WR ,0.8999," Suffield Academy (Suffield, CT)                    ","['Penn State', 'Boston College', 'Connecticut', 'Duke', 'Howard', 'Massachusetts', 'Michigan', 'Michigan State', 'Pittsburgh', 'Rutgers', 'Syracuse', 'Toledo', 'Clemson', 'Maine', 'Maryland', 'New Hampshire', 'North Carolina', 'Ohio State', 'Rhode Island', 'Virginia', 'Wake Forest']",CT
569,Joseph Johnson,https://247sports.com/player/joseph-johnson-46081257/high-school,CB ,0.8884," Life Christian Academy (Colonial Heights, VA)                    ","['Penn State', 'NC State', 'Texas A&M', 'Baylor', 'Duke', 'Florida', 'Florida State', 'Fordham', 'Howard', 'Indiana', 'James Madison', 'Liberty', 'Marshall', 'Ohio State', 'Pittsburgh', 'Rutgers', 'St. Francis (Ill.)', 'Tennessee', 'Virginia', 'Virginia Tech', 'West Virginia', 'William & Mary']",VA
570,Tyler Elsdon,https://247sports.com/player/tyler-elsdon-46079301/high-school,ILB ,0.8748," North Schuylkill (Ashland, PA)                    ","['Penn State', 'Air Force', 'Army', 'Bowling Green', 'Buffalo', 'Colgate', 'Columbia', 'Cornell', 'Dartmouth', 'Fordham', 'Harvard', 'Lafayette', 'Louisville', 'Maryland', 'Massachusetts', 'Monmouth', 'Pennsylvania', 'Princeton', 'Richmond', 'Toledo', 'Tulane', 'Vanderbilt', 'Virginia', 'West Virginia', 'William & Mary', 'Yale', 'Youngstown State']",PA
571,Bryce Mostella,https://247sports.com/player/bryce-mostella-46051468/high-school,WDE ,0.8715," East Kentwood (Grand Rapids, MI)                    ","['Penn State', 'Iowa', 'Akron', 'Ball State', 'Boston College', 'Bowling Green', 'Central Michigan', 'Cincinnati', 'Indiana', 'Kentucky', 'Miami', 'Michigan', 'Minnesota', 'Nebraska', 'Northern Illinois', 'Ohio State', 'Pittsburgh', 'Purdue', 'Syracuse', 'Toledo', 'Western Michigan', 'Michigan State']",MI
572,Fatorma Mulbah,https://247sports.com/player/fatorma-mulbah-46083390/high-school,DT ,0.8614," Susquehanna Twp (Harrisburg, PA)                    ","['Penn State', 'Army', 'Bowling Green', 'Buffalo', 'Connecticut', 'Massachusetts', 'Navy', 'Temple', 'Toledo', 'Maryland', 'Ohio State', 'Rutgers']",PA
573,Nick Dawkins,https://247sports.com/player/nick-dawkins-46057948/high-school,OG ,0.8586," Parkland (Allentown, PA)                    ","['Penn State', 'Air Force', 'Army', 'Boston College', 'Buffalo', 'Columbia', 'Connecticut', 'Cornell', 'Dartmouth', 'Florida Atlantic', 'Howard', 'Illinois State', 'Indiana', 'Kansas', 'Kent State', 'Liberty', 'Louisville', 'Massachusetts', 'Northwestern', 'Pennsylvania', 'Pittsburgh', 'Rutgers', 'Temple', 'Tennessee', 'Tulane', 'UCF', 'Vanderbilt', 'West Virginia', 'William & Mary', 'Yale', 'Arizona State', 'North Carolina', 'Syracuse']",PA
611,Jo'Quavious Marks,https://247sports.com/player/joquavious-marks-46041108/high-school,RB ,0.9371," Carver (Atlanta, GA)    ","['Mississippi State', 'Louisville', 'Wisconsin', 'Alabama', 'Arkansas', 'Auburn', 'Boston College', 'Florida', 'Florida State', 'Georgia Tech', 'Kansas State', 'Kentucky', 'Miami', 'Michigan', 'Ohio State', 'Ole Miss', 'Oregon', 'South Carolina', 'Syracuse', 'Tennessee', 'Texas', 'Texas A&M', 'Virginia', 'West Virginia']",GA
612,Jordan Davis,https://247sports.com/player/jordan-davis-91082/high-school,WDE ,0.9034," Copiah-Lincoln C.C. (Wesson, MS)                    ","['Alabama', 'Florida', 'Florida State', 'Georgia', 'Kentucky', 'Louisville', 'LSU', 'Memphis', 'Michigan State', 'Mississippi State', 'Ohio State', 'Ole Miss', 'Oregon', 'South Carolina', 'Tennessee', 'Texas A&M']",MS
613,Malik Heath,https://247sports.com/player/malik-heath-85252/high-school,WR ,0.8913," Copiah-Lincoln C.C. (Wesson, MS)                    ","['Mississippi State', 'Alabama', 'Alcorn State', 'Arkansas State', 'Florida', 'Kentucky', 'Louisville', 'LSU', 'Marshall', 'Memphis', 'Miami', 'Minnesota', 'Nebraska', 'Ole Miss', 'South Alabama', 'Southern Miss', 'Tennessee', 'Troy', 'UAB', 'Florida State', 'Louisiana Tech', 'Michigan', 'Ohio State', 'Oregon', 'UCLA']",MS
614,Janari Dean,https://247sports.com/player/janari-dean-46046825/high-school,S ,0.8809," South Panola (Batesville, MS)    ","['Mississippi State', 'South Carolina', 'Alabama', 'Arkansas', 'Georgia', 'Indiana', 'Louisiana Tech', 'Louisiana-Monroe', 'Ole Miss', 'Southern Miss', 'Tennessee', 'Auburn']",MS
615,Rodney Groce Jr.,https://247sports.com/player/rodney-groce-jr-46051888/high-school,ILB ,0.8742," Pleasant Grove  (Pleasant Grove, AL)      ","['Mississippi State', 'Nebraska', 'Akron', 'Alabama', 'Appalachian State', 'Auburn', 'FIU', 'Florida Atlantic', 'Georgia Southern', 'Georgia Tech', 'Jacksonville State', 'Kentucky', 'Liberty', 'Memphis', 'Middle Tennessee State', 'Oklahoma', 'Ole Miss', 'Purdue', 'South Alabama', 'Southern Miss', 'Tennessee', 'Troy', 'Tulane', 'UAB', 'Virginia Tech', 'West Virginia', 'Western Kentucky', 'Arkansas State', 'LSU']",AL
616,Tyrus Wheat,https://247sports.com/player/tyrus-wheat-46041869/high-school,ILB ,0.8722," Copiah-Lincoln C.C. (Wesson, MS)    ","['Missouri', 'Houston Baptist', 'Jackson State', 'Southeastern Louisiana', 'Texas A&M', 'Texas State', 'Tulane', 'Arkansas']",MS
617,Will Rogers,https://247sports.com/player/will-rogers-46052851/high-school,PRO ,0.8688," Brandon (Brandon, MS)      ","['Mississippi State', 'Troy', 'Tulane', 'Washington State', 'Ole Miss']",MS
618,Cameron Threatt,https://247sports.com/player/cameron-threatt-46056657/high-school,CB ,0.8618," Lewisburg (Olive Branch, MS)      ","['Mississippi State', 'Arkansas State', 'Kentucky', 'Louisiana College', 'Louisiana Tech', 'Louisiana-Monroe', 'Louisville', 'Louisville', 'Missouri', 'Nebraska', 'Southern Miss', 'Vanderbilt', 'Western Kentucky', 'Georgia Tech', 'Kentucky', 'Memphis', 'Ole Miss']",MS
619,Tre Lawson,https://247sports.com/player/tre-lawson-88156/high-school,SDE ,0.8594," Mississippi Gulf Coast C.C. (Perkinston, MS)    ","['Florida State', 'Tennessee', 'Illinois', 'Kentucky', 'Louisville', 'Mississippi State', 'Ole Miss', 'Oregon', 'South Carolina', 'USC', 'USF', 'Clemson', 'Georgia']",MS
665,Bryan Robinson,https://247sports.com/player/bryan-robinson-46047673/high-school,WR ,0.9265," Palm Beach Central (West Palm Beach, FL)                    ","['Florida State', 'Nebraska', 'Pittsburgh', 'Miami', 'Alabama', 'Connecticut', 'Florida', 'Florida Atlantic', 'Georgia', 'Kentucky', 'Louisville', 'Marshall', 'Maryland', 'Michigan', 'Minnesota', 'Missouri', 'Penn State', 'Tennessee', 'UCF', 'USF', 'Arkansas']",FL
666,Stephen Dix Jr.,https://247sports.com/player/stephen-dix-jr-46039535/high-school,OLB ,0.9125," Dr. Phillips (Orlando, FL)                 ","['Florida State', 'Bowling Green', 'Clemson', 'Florida', 'Florida Atlantic', 'Georgia Tech', 'Indiana', 'Kentucky', 'Louisville', 'Mercer', 'Miami', 'Michigan', 'Mississippi State', 'Nebraska', 'North Carolina', 'Ohio State', 'South Carolina', 'Tennessee', 'Virginia Tech', 'Arkansas']",FL
667,Ja'Khi Douglas,https://247sports.com/player/jakhi-douglas-46050903/high-school,WR ,0.9012," Terrebonne (Houma, LA)                    ","['Florida State', 'Alabama', 'Arkansas-Pine Bluff', 'Auburn', 'Colorado', 'Florida', 'Georgia', 'Houston', 'Kansas', 'Kentucky', 'Louisiana', 'Louisiana Tech', 'Louisville', 'LSU', 'Memphis', 'Miami', 'Michigan', 'Mississippi State', 'Missouri', 'Nebraska', 'Nicholls State', 'SMU', 'Southern Miss', 'TCU', 'Tennessee', 'Toledo', 'Tulane', 'Virginia', 'Washington State']",LA
668,Josh Griffis,https://247sports.com/player/josh-griffis-46048872/high-school,WDE ,0.8729," IMG Academy (Bradenton, FL)                    ","['Florida State', 'Louisville', 'Florida', 'FIU', 'Georgia Tech', 'Indiana', 'Kansas', 'Kent State', 'Nebraska', 'Penn State', 'Pittsburgh', 'Purdue', 'West Virginia', 'Miami', 'Virginia Tech']",FL
669,Tate Rodemaker,https://247sports.com/player/tate-rodemaker-46052628/high-school,PRO ,0.8681," Valdosta (Valdosta, GA)                    ","['Florida State', 'Baylor', 'Pittsburgh', 'Virginia Tech', 'USF', 'Akron', 'Appalachian State', 'Boston College', 'Bowling Green', 'Coastal Carolina', 'Colorado State', 'Eastern Kentucky', 'Florida Atlantic', 'Liberty', 'Louisiana', 'Middle Tennessee State', 'Nevada', 'Northwestern', 'South Alabama', 'Southern Miss', 'Toledo', 'Troy', 'Tulane', 'Utah', 'Western Kentucky', 'Georgia Tech', 'Memphis', 'Miami']",GA
670,Zane Herring,https://247sports.com/player/zane-herring-46051859/high-school,OG ,0.8621," Madison County (Madison, FL)                    ","['Florida State', 'Florida Atlantic', 'Georgia Tech', 'Nebraska', 'Pittsburgh', 'Tennessee', 'Tulane', 'UAB', 'UCF', 'USF', 'Virginia', 'Arkansas', 'Florida', 'Georgia', 'Georgia Southern', 'Oklahoma', 'Ole Miss']",FL
671,Carter Boatwright,https://247sports.com/player/carter-boatwright-46085547/high-school,TE ,0.8559," Colquitt County (Moultrie, GA)                    ","['Florida State', 'Akron', 'Appalachian State', 'Central Michigan', 'Chattanooga', 'Coastal Carolina', 'East Carolina', 'Eastern Michigan', 'FIU', 'Jacksonville State', 'Liberty', 'Marshall', 'Mercer', 'Navy', 'Pittsburgh', 'Samford', 'South Alabama', 'Southern Miss', 'Tennessee State', 'Troy', 'UAB', 'UCF', 'Auburn']",GA
672,Alex Mastromanno,https://247sports.com/player/alex-mastromanno-46097539/high-school,P ,0.7885," Brighton Grammar School (Melbourne, VC)                 ",['Florida State'],VC
690,Mikele Colasurdo,https://247sports.com/player/mikele-colasurdo-46055358/high-school,PRO ,0.8294," Chapman (Inman, SC)      ","['Georgia State', 'Campbell', 'Charleston Southern', 'Coastal Carolina', 'Eastern Kentucky']",SC
691,Jalen Tate,https://247sports.com/player/jalen-tate-46058829/high-school,S ,0.8247," Greenville (Greenville, SC)      ","['Georgia State', 'Akron', 'Appalachian State', 'Army', 'Campbell', 'Charlotte', 'Coastal Carolina', 'Georgia Southern', 'Kent State', 'Liberty', 'Miami (OH)', 'Navy', 'North Carolina A&T', 'Ohio', 'Old Dominion', 'West Virginia', 'Western Carolina', 'Wofford', 'Kentucky', 'Tulane']",SC
692,Jonathan Brown,https://247sports.com/player/jonathan-brown-46084693/high-school,OT ,0.8174," T L Hanna (Anderson, SC)      ","['Georgia State', 'Appalachian State', 'Campbell', 'Coastal Carolina', 'Connecticut', 'Eastern Kentucky', 'Gardner-Webb', 'Virginia Tech', 'Western Kentucky']",SC
693,Kris Byrd,https://247sports.com/player/kris-byrd-46094266/high-school,TE ,0.8098," Byrnes (Duncan, SC)      ","['Georgia State', 'Akron', 'Charleston Southern', 'Eastern Kentucky', 'Chattanooga']",SC
806,Ruben Hyppolite II,https://247sports.com/player/ruben-hyppolite-ii-46051515/high-school,OLB ,0.9089," McArthur (Hollywood, FL)                    ","['Maryland', 'Alabama', 'Auburn', 'Baylor', 'Boston College', 'FIU', 'Florida', 'Florida Atlantic', 'Florida State', 'Georgia Tech', 'Kentucky', 'Louisville', 'LSU', 'Miami', 'North Carolina', 'Oregon', 'Penn State', 'Pittsburgh', 'Rutgers', 'Southern Miss', 'Syracuse', 'UAB', 'Washington State', 'West Virginia', 'Western Kentucky']",FL
807,Osita Smith,https://247sports.com/player/osita-smith-46054067/high-school,S ,0.8809999999999999," Milford Academy (Milford, CT)    ","['Maryland', 'TCU']",CT
808,Deajaun McDougle,https://247sports.com/player/deajaun-mcdougle-45572389/high-school,WR ,0.871," Deerfield Beach (Deerfield Beach, FL)                    ","['Maryland', 'South Carolina', 'Alabama', 'Arkansas', 'Florida', 'Florida Atlantic', 'Florida State', 'Georgia', 'Illinois', 'Iowa', 'Kentucky', 'Louisville', 'LSU', 'Miami', 'Michigan', 'Missouri', 'NC State', 'North Carolina', 'Ohio State', 'Oklahoma', 'Ole Miss', 'Oregon', 'Penn State', 'Pittsburgh', 'Purdue', 'Syracuse', 'Temple', 'Tennessee', 'West Virginia']",FL
809,Beau Brade,https://247sports.com/player/beau-brade-46080073/high-school,S ,0.8594," River Hill (Clarksville, MD)    ","['Maryland', 'Air Force', 'Army', 'Michigan', 'Pittsburgh', 'Rutgers', 'Syracuse', 'Virginia', 'Virginia Tech', 'Wake Forest', 'West Virginia']",MD
810,Jakorian Bennett,https://247sports.com/player/jakorian-bennett-46084582/high-school,CB ,0.8581," Hutchinson C.C. (Hutchinson, KS)    ",[],KS
811,Frankie Burgess,https://247sports.com/player/frankie-burgess-46094339/high-school,OLB ,0.8478," Pahokee (Pahokee, FL)    ","['Maryland', 'USF', 'Washington State', 'Central Michigan', 'FIU', 'Florida Atlantic', 'Kent State', 'Middle Tennessee State', 'UT Martin', 'Valdosta State', 'Western Kentucky']",FL
812,Devyn King,https://247sports.com/player/devyn-king-46042489/high-school,CB ,0.8431," Junipero Serra (Gardena, CA)                    ","['Maryland', 'Boston College', 'Fresno State', 'Kansas', 'Nevada', 'Ole Miss', 'Oregon', 'Oregon State', 'San Jose State', 'UNLV', 'Utah', 'Utah State', 'Washington State']",CA
813,Ja'Khi Green,https://247sports.com/player/jakhi-green-46080790/high-school,OT ,0.8385," St. Frances Academy (Baltimore, MD)                    ","['Maryland', 'Kansas', 'Kent State', 'West Virginia']",MD
814,Shane Mosley,https://247sports.com/player/shane-mosley-46078932/high-school,CB ,0.8376," Haverford (Havertown, PA)                    ","['Maryland', 'Albany', 'Army', 'Elon', 'Fordham', 'Furman', 'Lafayette', 'Lehigh', 'Massachusetts', 'Monmouth', 'Navy', 'Robert Morris', 'Sacred Heart']",PA
815,TJ Kautai,https://247sports.com/player/tj-kautai-46086133/high-school,ILB ,0.8241," Independence C.C. (Independence, KS)                    ",[],KS
816,Johari Branch,https://247sports.com/player/johari-branch-46045355/high-school,OG ,0.8236," Independence C.C. (Independence, KS)    ",['Eastern Illinois'],KS
901,Gary Bryant Jr.,https://247sports.com/player/gary-bryant-jr-46041350/high-school,WR ,0.9769," Centennial (Corona, CA)                    ","['USC', 'Arizona State', 'Oklahoma', 'Oregon', 'Washington', 'Arizona', 'Brigham Young', 'California', 'Colorado', 'Florida', 'Kansas State', 'Miami', 'Michigan', 'Nebraska', 'Notre Dame', 'Ole Miss', 'Oregon State', 'Penn State', 'Stanford', 'Tennessee', 'UCLA', 'Utah', 'Washington State']",CA
902,Josh Jackson,https://247sports.com/player/josh-jackson-46048069/high-school,WR ,0.883," Narbonne (Harbor City, CA)                    ","['USC', 'Arizona State', 'California', 'Colorado', 'Florida', 'Michigan', 'Notre Dame', 'Oregon', 'TCU', 'Tennessee', 'Washington', 'Washington State', 'California', 'Stanford', 'UCLA']",CA
903,Kobe Pepe,https://247sports.com/player/kobe-pepe-46047201/high-school,DT ,0.8734," St. John Bosco (Bellflower, CA)                    ","['USC', 'Arizona', 'Arizona State', 'California', 'Colorado', 'Colorado State', 'Dartmouth', 'Illinois', 'Kansas', 'Kansas State', 'Maryland', 'Nebraska', 'Oregon', 'Oregon State', 'Penn State', 'Vanderbilt', 'Washington State', 'UCLA']",CA
904,Parker Lewis,https://247sports.com/player/parker-lewis-46057232/high-school,K ,0.8183," Saguaro (Scottsdale, AZ)                 ","['USC', 'Arizona', 'California']",AZ
914,Daniyel Ngata,https://247sports.com/player/daniyel-ngata-46050694/high-school,APB ,0.9468," Folsom (Folsom, CA)                    ","['Arizona State', 'Oklahoma State', 'Texas A&M', 'Alabama', 'Boston College', 'Clemson', 'Colorado', 'Houston', 'LSU', 'Michigan', 'Nebraska', 'Nevada', 'Notre Dame', 'Oregon', 'Oregon State', 'Penn State', 'Sacramento State', 'San Diego State', 'San Jose State', 'Tennessee', 'USC', 'Utah', 'Washington', 'Washington State', 'Oklahoma']",CA
915,Jordan Banks,https://247sports.com/player/jordan-banks-46051934/high-school,OLB ,0.9095," Narbonne (Harbor City, CA)                    ","['Arizona State', 'Oklahoma', 'USC', 'Alabama', 'Arizona', 'Auburn', 'Colorado', 'Florida', 'Kansas State', 'LSU', 'Michigan', 'Ohio State', 'Oregon', 'Penn State', 'San Jose State', 'Tennessee', 'Texas A&M', 'Utah', 'Washington', 'Washington State']",CA
916,DeaMonte Trayanum,https://247sports.com/player/deamonte-trayanum-46050397/high-school,RB ,0.9017," Archbishop Hoban (Akron, OH)                    ","['Arizona State', 'Ohio State', 'Penn State', 'Wisconsin', 'Boston College', 'Florida', 'LSU', 'Michigan', 'Notre Dame', 'Purdue', 'Rutgers', 'Stanford', 'Toledo', 'Vanderbilt', 'Virginia', 'West Virginia', 'Alabama', 'Clemson']",OH
917,Caleb McCullough,https://247sports.com/player/caleb-mccullough-46079855/high-school,ILB ,0.8747," Pacifica (Oxnard, CA)                    ","['Arizona State', 'Boise State', 'Nebraska', 'Arizona', 'California', 'Colorado State', 'Fresno State', 'Hawaii', 'Kansas', 'Oregon', 'Pennsylvania', 'Princeton', 'San Diego State', 'UCLA', 'UNLV', 'USC', 'Utah', 'Utah State', 'Washington State', 'Yale']",CA
918,T Lee,https://247sports.com/player/t-lee-46040524/high-school,ATH ,0.8633," Buford (Buford, GA)                    ","['Arizona State', 'North Carolina', 'Alabama', 'Arizona', 'Boston College', 'Charlotte', 'Cincinnati', 'FIU', 'Georgia State', 'Kentucky', 'Louisville', 'Marshall', 'Maryland', 'Miami', 'Michigan State', 'Missouri', 'NC State', 'Nebraska', 'Notre Dame', 'Oregon', 'Pittsburgh', 'Southern Miss', 'Syracuse', 'Temple', 'Tennessee', 'Texas', 'Troy', 'UCF', 'Vanderbilt', 'Virginia', 'Virginia Tech']",GA
919,Macen Williams,https://247sports.com/player/macen-williams-46037867/high-school,CB ,0.8633," Narbonne (Harbor City, CA)                    ","['Arizona State', 'Hawaii', 'Louisville', 'Nevada', 'Oregon', 'Rutgers', 'South Carolina', 'Tennessee', 'Florida', 'LSU', 'USC', 'Washington']",CA
920,Ben Bray,https://247sports.com/player/ben-bray-46081381/high-school,OT ,0.8431," Red Mountain (Mesa, AZ)                    ","['Arizona State', 'Air Force', 'Arizona', 'Boise State', 'California', 'Colgate', 'Columbia', 'Harvard', 'New Mexico State', 'Northern Arizona', 'Oregon State', 'San Diego State', 'UC Davis', 'Utah State', 'Yale', 'Colorado State']",AZ
921,Jacob Nunez,https://247sports.com/player/jacob-nunez-46053380/high-school,OG ,0.841," Lompoc (Lompoc, CA)                    ","['Arizona State', 'Dartmouth', 'Hawaii', 'Nevada', 'New Mexico', 'Oregon State', 'San Jose State', 'UNLV', 'USC', 'Utah', 'Washington State']",CA
979,Will Swanson,https://247sports.com/player/will-swanson-46085221/high-school,TE ,0.8593," Papillion-La Vista South (Papillion, NE)                    ","['Kansas State', 'Kent State', 'Missouri State', 'South Dakota State', 'Wyoming', 'Iowa', 'Iowa State', 'Minnesota', 'Nebraska', 'Northern Illinois']",NE
980,Will Howard,https://247sports.com/player/will-howard-46056477/high-school,PRO ,0.8586," Downingtown West (Downingtown, PA)                    ","['Kansas State', 'Bowling Green', 'Cincinnati', 'Harvard', 'Kansas', 'Maryland', 'Minnesota', 'Morgan State', 'Rutgers', 'Temple', 'Toledo', 'Yale', 'Boston College', 'Duke', 'Kent State', 'North Carolina', 'Penn State', 'Syracuse']",PA
981,Tee Denson,https://247sports.com/player/tee-denson-46049181/high-school,CB ,0.8585," Cedar Grove (Ellenwood, GA)    ","['Kansas State', 'Pittsburgh', 'Purdue', 'Virginia Tech', 'Bowling Green', 'Central Michigan', 'Cincinnati', 'Coastal Carolina', 'East Carolina', 'Florida A&M', 'Georgia State', 'Houston', 'Kent State', 'Memphis', 'Miami', 'Michigan State', 'Minnesota', 'Rutgers', 'South Alabama', 'TCU', 'Tennessee State', 'UAB', 'Alabama', 'Clemson', 'Illinois', 'South Carolina']",GA
982,Carver Willis,https://247sports.com/player/carver-willis-46085599/high-school,OT ,0.8539," Durango (Durango, CO)                 ","['Kansas State', 'Colorado State', 'New Mexico State', 'Northern Colorado', 'Wyoming', 'Baylor', 'Indiana', 'Texas Tech']",CO
983,TJ Smith,https://247sports.com/player/tj-smith-46047495/high-school,CB ,0.8484," McEachern (Powder Springs, GA)                    ","['Kansas State', 'Memphis', 'Boston College', 'Coastal Carolina', 'Kentucky', 'Louisville', 'South Alabama', 'Tennessee State', 'USF', 'Western Kentucky']",GA
984,DeMarrquese Hayes,https://247sports.com/player/demarrquese-hayes-46081978/high-school,OLB ,0.8431," La Vega (Waco, TX)      ","['Kansas State', 'Houston', 'New Mexico', 'Texas State', 'Tulsa', 'UTEP', 'Arkansas', 'Baylor', 'Boise State', 'Houston', 'Oklahoma State', 'SMU', 'TCU']",TX
985,Sam Shields,https://247sports.com/player/sam-shields-46081717/high-school,OG ,0.841," Manhattan (Manhattan, KS)    ","['Kansas State', 'Kansas', 'North Dakota State', 'South Dakota', 'Iowa', 'Missouri', 'Nebraska', 'North Dakota State', 'Oklahoma State', 'South Dakota State', 'Wyoming']",KS
986,Derick Newton,https://247sports.com/player/derick-newton-46041486/high-school,DT ,0.8398," Butler C.C. (El Dorado, KS)                  ","['Kansas State', 'Georgia Southern', 'Georgia State', 'Virginia', 'Georgia Tech', 'Western Kentucky']",KS
987,Dawson Delforge,https://247sports.com/player/dawson-delforge-46094812/high-school,OG ,0.8325," Butler C.C. (El Dorado, KS)                    ",[],KS
988,Christian Moore,https://247sports.com/player/christian-moore-46081506/high-school,TE ,0.8193," Huntington Beach (Huntington Beach, CA)                    ","['Kansas State', 'Boise State', 'Nevada', 'Oregon State']",CA
1006,Tank Bigsby,https://247sports.com/player/tank-bigsby-46039679/high-school,RB ,0.9817," Callaway (Hogansville, GA)                    ","['Auburn', 'LSU', 'South Carolina', 'Alabama', 'Arkansas', 'Cincinnati', 'Clemson', 'Florida', 'Florida State', 'Georgia', 'Georgia Tech', 'Kentucky', 'Louisville', 'Maryland', 'Miami', 'Michigan', 'Michigan State', 'Minnesota', 'Mississippi State', 'NC State', 'Nebraska', 'North Carolina', 'Notre Dame', 'Ohio State', 'Ole Miss', 'Oregon', 'Pittsburgh', 'Purdue', 'Southern Miss', 'Temple', 'Tennessee', 'USC', 'Virginia Tech', 'West Virginia']",GA
1007,Zykeivous Walker,https://247sports.com/player/zykeivous-walker-46052973/high-school,SDE ,0.9651," Schley County (Ellaville, GA)                    ","['Auburn', 'Alabama', 'Florida', 'Georgia', 'Akron', 'Boston College', 'Chattanooga', 'Duke', 'Florida State', 'Georgia Tech', 'Kentucky', 'LSU', 'Mercer', 'Miami', 'Mississippi State', 'NC State', 'Nebraska', 'Ole Miss', 'South Carolina', 'Tennessee', 'Texas A&M', 'UCF', 'Wake Forest']",GA
1008,Kobe Hudson,https://247sports.com/player/kobe-hudson-46037859/high-school,WR ,0.9513," Troup County (Lagrange, GA)                    ","['Auburn', 'Alabama', 'Appalachian State', 'Arkansas', 'Clemson', 'Florida', 'Florida State', 'Georgia', 'Georgia Southern', 'Georgia Tech', 'Kentucky', 'Louisville', 'LSU', 'Miami', 'Michigan', 'Michigan State', 'Mississippi State', 'NC State', 'South Carolina', 'Syracuse', 'Troy', 'Vanderbilt']",GA
