player_id,name,url,position,score,hometown,offers,state
328,Roger Rosengarten,https://247sports.com/player/roger-rosengarten-46058991,OT ,0.9285," Valor Christian (Littleton, CO)    ","['Washington', 'Arizona State', 'California', 'Colorado', 'Colorado State', 'Duke', 'Iowa', 'Kansas', 'Kansas State', 'Miami', 'Michigan', 'Minnesota', 'Missouri', 'Nebraska', 'Notre Dame', 'Ohio State', 'Oklahoma', 'Oklahoma State', 'Oregon', 'Penn State', 'Purdue', 'UCLA', 'USC', 'Utah']",CO
329,Jacobe Covington,https://247sports.com/player/jacobe-covington-46055059,S ,0.9236," Saguaro (Scottsdale, AZ)    ","['Washington', 'Oklahoma', 'Arizona', 'Arizona State', 'Indiana', 'Kansas', 'LSU', 'Michigan', 'Michigan State', 'Nebraska', 'Oklahoma State', 'Oregon', 'Penn State', 'Purdue', 'Tennessee', 'Texas A&M', 'Texas Tech', 'USC', 'Washington State']",AZ
330,Geirean Hatchett,https://247sports.com/player/geirean-hatchett-46045864,OG ,0.92," Ferndale (Ferndale, WA)    ","['Washington', 'Oklahoma', 'Alabama', 'Arizona', 'Arizona State', 'California', 'Colorado', 'Duke', 'Georgia Tech', 'Georgia Tech', 'Kansas State', 'LSU', 'Michigan', 'Mississippi State', 'Nebraska', 'Notre Dame', 'Ohio State', 'Oklahoma State', 'Oregon', 'Oregon State', 'Stanford', 'TCU', 'Tennessee', 'Texas', 'Texas A&M', 'UCLA', 'USC', 'Utah', 'Washington State']",WA
331,Rome Odunze,https://247sports.com/player/rome-odunze-46055828,WR ,0.9178," Bishop Gorman (Las Vegas, NV)    ","['Washington', 'Alabama', 'Arizona', 'Arizona State', 'Brigham Young', 'California', 'Colorado', 'Duke', 'Florida', 'Georgia', 'Kansas', 'Miami', 'Michigan', 'Michigan State', 'Minnesota', 'NC State', 'Nebraska', 'Northwestern', 'Notre Dame', 'Ohio State', 'Oklahoma', 'Oregon', 'Penn State', 'San Diego State', 'Stanford', 'Tennessee', 'Texas', 'Texas Tech', 'UCLA', 'UNLV', 'USC', 'Utah', 'West Virginia', 'Boise State']",NV
332,Sam Adams II,https://247sports.com/player/sam-adams-ii-46043149,ATH ,0.9018," Eastside Catholic (Sammamish, WA)    ","['Washington', 'Florida', 'Ohio State', 'Alabama', 'Arizona', 'Arizona State', 'Auburn', 'Boise State', 'Brigham Young', 'California', 'Colorado', 'Florida State', 'Illinois', 'Kansas', 'Kansas State', 'Louisville', 'LSU', 'Maryland', 'Michigan', 'Michigan State', 'Nebraska', 'Oklahoma State', 'Ole Miss', 'Oregon', 'Oregon State', 'Penn State', 'Purdue', 'Rutgers', 'San Diego State', 'SMU', 'South Carolina', 'TCU', 'Tennessee', 'Texas', 'Texas A&M', 'Texas Tech', 'UCLA', 'USC', 'Utah', 'Washington State', 'Wisconsin']",WA
333,Mark Redman,https://247sports.com/player/mark-redman-46053505,TE ,0.8974," Corona Del Mar (Newport Beach, CA)    ","['Washington', 'Alabama', 'Arizona', 'Arizona State', 'Boise State', 'California', 'Colorado', 'Colorado State', 'Georgia', 'LSU', 'Michigan', 'Ohio State', 'Penn State', 'San Diego State', 'Texas A&M', 'UCLA', 'USC', 'USC', 'Utah State', 'Wisconsin', 'Yale', 'San Jose State', 'Utah']",CA
334,Elijah Jackson,https://247sports.com/player/elijah-jackson-46056573,CB ,0.8755," Lawndale (Lawndale, CA)    ","['Washington', 'California', 'Arizona', 'Arizona State', 'Boise State', 'Brigham Young', 'Fresno State', 'Nevada', 'Oregon State', 'San Jose State', 'Texas Tech', 'UCLA', 'UNLV', 'Utah', 'Utah State', 'Yale', 'Michigan']",CA
335,Makell Esteen,https://247sports.com/player/makell-esteen-46046970,S ,0.8714," Lawndale (Lawndale, CA)    ","['Washington', 'Arizona', 'Arizona State', 'California', 'Colorado', 'Kansas State', 'Kentucky', 'Nevada', 'Oregon', 'Oregon State', 'USC', 'Utah', 'Utah State', 'Wisconsin', 'UCLA']",CA
336,Jay'Veon Sunday,https://247sports.com/player/jayveon-sunday-46056699,RB ,0.8667," Connally (Waco, TX)    ","['Washington', 'Arkansas', 'Baylor', 'Colorado', 'Colorado State', 'Houston', 'Kansas', 'Kansas State', 'Louisiana Tech', 'SMU', 'Temple', 'Texas State', 'Utah', 'Kansas State']",TX
337,James Smith,https://247sports.com/player/james-smith-46057515,CB ,0.8613," St. John Bosco (Bellflower, CA)    ","['Washington', 'Arizona State', 'Kentucky', 'Louisville', 'Michigan', 'Nevada', 'Oregon', 'Oregon State', 'Penn State', 'Rutgers', 'San Jose State', 'UCLA', 'Washington State', 'California', 'Indiana', 'Notre Dame', 'Oregon State', 'USC']",CA
338,Sawyer Racanelli,https://247sports.com/player/sawyer-racanelli-46048393,ATH ,0.8566," Hockinson (Brush Prairie, WA)    ","['Washington', 'UCLA', 'Arizona', 'Boise State', 'California', 'Kansas State', 'Michigan', 'Oregon State', 'Utah State', 'Washington State', 'Arizona State', 'Eastern Washington', 'Mississippi State', 'Oregon', 'Purdue', 'USC', 'Utah', 'Virginia']",WA
339,Carson Bruener,https://247sports.com/player/carson-bruener-46049987,ILB ,0.8538," Redmond (Redmond, WA)  ","['Washington', 'Northwestern', 'Arizona', 'Boise State', 'California', 'Colorado', 'Oregon', 'Oregon State', 'Utah', 'Utah State', 'Washington State', 'Wisconsin', 'Michigan', 'Notre Dame']",WA
340,Mason West,https://247sports.com/player/mason-west-46058708,TE ,0.8538," La Habra (La Habra, CA)    ","['Washington', 'Boise State', 'Dartmouth', 'New Mexico', 'Northern Arizona', 'Oregon State', 'Pennsylvania', 'UC Davis', 'UNLV', 'Yale', 'Colorado', 'Dixie State', 'Fresno State', 'Sacramento State', 'UCLA', 'USC', 'Vanderbilt']",CA
341,Cooper McDonald,https://247sports.com/player/cooper-mcdonald-46047171,ILB ,0.8498," Northwest (Justin, TX)    ","['Washington', 'Utah', 'Air Force', 'Arkansas State', 'Army', 'Baylor', 'Colorado', 'Dartmouth', 'FIU', 'Liberty', 'Louisiana', 'Louisiana Tech', 'Louisiana-Monroe', 'New Mexico', 'North Texas', 'Rice', 'San Diego State', 'SMU', 'Texas State', 'Tulane', 'Tulsa', 'UTSA', 'Virginia', 'Yale']",TX
342,Samuel Peacock,https://247sports.com/player/samuel-peacock-46084225,OT ,0.8332," Gig Harbor (Gig Harbor, WA)    ","['Washington', 'Oregon State', 'Columbia', 'Georgetown', 'Idaho', 'Northern Colorado', 'Portland State', 'Washington State', 'Cornell', 'Montana State', 'San Diego']",WA
343,Jaden Green,https://247sports.com/player/jaden-green-46093548,LS ,0.7875," Mesa (Mesa, AZ)  ",['Washington'],AZ
344,Joey Wright,https://247sports.com/player/joey-wright-46048394,OT ,0.8654," Bishop Manogue (Reno, NV)  ","['San Diego State', 'USC', 'Arizona', 'Arizona State', 'Eastern Michigan', 'Fresno State', 'Nevada', 'UNLV', 'Utah State', 'Washington State', 'UCLA']",NV
345,Kobah Fuamatu,https://247sports.com/player/kobah-fuamatu-46042300,OLB ,0.8444," Mater Dei (Santa Ana, CA)    ","['San Diego State', 'Arizona State', 'Fresno State', 'Hawaii', 'New Mexico', 'San Jose State', 'UNLV', 'Utah State', 'UTEP', 'Boise State', 'UCLA', 'USC', 'Washington']",CA
346,Aidan Finney,https://247sports.com/player/aidan-finney-46082745,OT ,0.841," Pleasant Valley (Chico, CA)    ","['San Diego State', 'Arizona State', 'Fresno State', 'Nevada', 'Oregon State', 'UNLV', 'Utah State', 'Washington State']",CA
347,Vai Kaho,https://247sports.com/player/vai-kaho-46053766,ILB ,0.839," Bishop Manogue (Reno, NV)  ","['San Diego State', 'Colorado', 'Nevada', 'Brigham Young', 'Sacramento State', 'Tennessee', 'Utah State', 'Arizona State', 'San Jose State', 'Stanford', 'Washington']",NV
348,Darrell Masaniai,https://247sports.com/player/darrell-masaniai-46055918,OLB ,0.8369," St. Louis (Honolulu, HI)    ","['San Diego State', 'Army', 'Air Force', 'Hawaii', 'Navy', 'Northern Arizona', 'UNLV']",HI
349,Jaylon Armstead,https://247sports.com/player/jaylon-armstead-46038067,RB ,0.8366," Junipero Serra (Gardena, CA)  ","['San Diego State', 'Arizona State', 'Nevada', 'Northern Arizona', 'UNLV']",CA
350,Dezjhon Malone,https://247sports.com/player/dezjhon-malone-46080639,CB ,0.8248," Edison (Fresno, CA)    ","['San Diego State', 'Fresno State', 'Brigham Young', 'Oregon State', 'UNLV']",CA
351,Cassius Savage,https://247sports.com/player/cassius-savage-46081559,CB ,0.8227," Western (Anaheim, CA)  ","['San Diego State', 'New Mexico', 'San Jose State']",CA
352,Jay Rudolph,https://247sports.com/player/jay-rudolph-46084856,TE ,0.8227," Horizon (Scottsdale, AZ)  ","['San Diego State', 'Abilene Christian', 'Air Force', 'Army', 'Colgate', 'Georgetown', 'Lehigh', 'Montana State', 'Northern Arizona', 'Northern Colorado']",AZ
353,Brody Hughes,https://247sports.com/player/brody-hughes-46082510,S ,0.8198," Temecula Valley (Temecula, CA)    ","['San Diego State', 'Air Force', 'Fresno State', 'Hawaii', 'Montana State', 'San Jose State', 'UNLV', 'Utah State', 'Wyoming', 'Yale']",CA
354,Hunter Kaupiko,https://247sports.com/player/hunter-kaupiko-46051131,ILB ,0.8193," Faith Lutheran (Las Vegas, NV)  ","['San Diego State', 'Fresno State', 'New Mexico', 'Northern Arizona', 'Portland State', 'UNLV']",NV
355,Isaiah McElvane,https://247sports.com/player/isaiah-mcelvane-46049026,ATH ,0.8153," Valley Christian (San Jose, CA)    ","['San Diego State', 'Brigham Young', 'New Mexico', 'Wyoming']",CA
356,John Harrison,https://247sports.com/player/john-harrison-46097564,OT ,0.7998," Carlsbad (Carlsbad, CA)  ",['San Diego State'],CA
357,Jelani Whitmore,https://247sports.com/player/jelani-whitmore-46097473,CB ,0.7992," Wilmer Amina Carter (Rialto, CA)    ",['San Diego State'],CA
358,Dallas Branch,https://247sports.com/player/dallas-branch-89521,CB ,0.79," Long Beach City College (Long Beach, CA)  ",['San Diego State'],CA
359,Aaron Greene,https://247sports.com/player/aaron-greene-46099398,TE ,0.7897," Prescott (Prescott, AZ)  ",['San Diego State'],AZ
360,Sebastian Hernandez,https://247sports.com/player/sebastian-hernandez-46099400,OG ,0.78," Cerritos College (Norwalk, CA)  ",['San Diego State'],CA
361,Connor Finucane,https://247sports.com/player/connor-finucane-46050477,OG ,0.8308," Catholic (Baton Rouge, LA)    ","['Army', 'Louisiana Tech', 'Air Force', 'Charlotte', 'Kansas', 'Louisiana', 'Louisiana-Monroe', 'Nicholls State', 'Ohio', 'Rice', 'South Alabama', 'Southeastern Louisiana', 'Troy', 'Tulane', 'Alabama', 'SMU']",LA
362,Miles Stewart,https://247sports.com/player/miles-stewart-46059253,RB ,0.8098," Lusher Charter School (New Orleans, LA)    ","['Army', 'Alcorn State', 'Lamar', 'McNeese State', 'Navy', 'Northwestern State', 'Southeastern Louisiana', 'Stephen F. Austin', 'Kentucky']",LA
363,Collin Guggenheim,https://247sports.com/player/collin-guggenheim-46053367,DUAL ,0.7697," John Curtis (New Orleans, LA)    ","['Army', 'Nicholls State', 'Southeastern Louisiana']",LA
364,Grayson Gilder,https://247sports.com/player/grayson-gilder-46096411,SDE ,0.7697," Blessed Trinity Catholic (Roswell, GA)    ","['Army', 'Pennsylvania']",GA
365,Isaac Hurtado,https://247sports.com/player/isaac-hurtado-46055332,ATH ,0.8477," Cypress (Cypress, CA)    ","['Army', 'Brigham Young', 'Colorado', 'Colorado State', 'Nevada', 'Oregon State', 'San Jose State', 'Washington State', 'UCLA']",CA
366,David Hoyt,https://247sports.com/player/david-hoyt-46082027,OT ,0.8464," Tampa Catholic (Tampa, FL)  ","['Army', 'Louisville', 'Buffalo', 'Illinois', 'Rutgers', 'Southern Miss', 'Western Kentucky']",FL
367,Jackson Powell,https://247sports.com/player/jackson-powell-46080281,WDE ,0.8315," Buford (Buford, GA)    ","['Army', 'Air Force', 'Appalachian State', 'Ball State', 'Bowling Green', 'Coastal Carolina', 'Georgia Southern', 'Georgia State', 'Liberty', 'Louisville', 'Memphis', 'Middle Tennessee State', 'Pittsburgh', 'Syracuse', 'Troy', 'Virginia Tech']",GA
368,Andre Miller,https://247sports.com/player/andre-miller-46079364,SDE ,0.8204," Savannah Country Day School (Savannah, GA)    ","['Army', 'Akron', 'Appalachian State', 'Charleston Southern', 'Charlotte', 'Chattanooga', 'Coastal Carolina', 'Colorado', 'East Tennessee State', 'FIU', 'Florida Atlantic', 'Liberty', 'Mercer', 'Navy', 'Samford', 'Savannah State', 'Southern Miss', 'Stetson', 'Tusculum', 'Western Carolina', 'Wofford']",GA
369,Brian Burton,https://247sports.com/player/brian-burton-46079318,ILB ,0.8114," Midway (Waco, TX)    ","['Army', 'Rutgers']",TX
370,Aaron Adams,https://247sports.com/player/aaron-adams-46086921,APB ,0.8111," Suncoast (West Palm Beach, FL)  ",['Army'],FL
371,Raleigh Oxendine,https://247sports.com/player/raleigh-oxendine-46086920,DT ,0.8111," Jesuit (Tampa, FL)  ","['Army', 'Columbia', 'Dartmouth', 'Furman', 'Harvard', 'Jacksonville']",FL
372,Javon Ellis,https://247sports.com/player/javon-ellis-46086918,S ,0.8111," Phillips Academy (Chicago, IL)  ",['Army'],IL
373,Tommy Zitiello,https://247sports.com/player/tommy-zitiello-46086924,S ,0.8111," Ponte Vedra (Ponte Vedra Beach, FL)  ","['Army', 'Colgate', 'Columbia', 'Cornell', 'Holy Cross', 'Navy', 'The Citadel']",FL
374,Aidan Gaines,https://247sports.com/player/aidan-gaines-83300,OC ,0.8104," Rome (Rome, GA)    ","['Army', 'Air Force', 'Coastal Carolina', 'Florida Atlantic', 'Georgia Southern', 'North Carolina']",GA
375,Cori Lewis,https://247sports.com/player/cori-lewis-46080061,WR ,0.7998," Bishop Kelley (Tulsa, OK)    ",['Army'],OK
376,Isaiah Gavin,https://247sports.com/player/isaiah-gavin-46081204,WR ,0.7998," St. Thomas Aquinas (Lenexa, KS)    ","['Army', 'Indiana State', 'Kansas']",KS
377,Austin Hill,https://247sports.com/player/austin-hill-46053050,ILB ,0.7982," Evangelical Christian (Cordova, TN)    ","['Army', 'Austin Peay', 'Brown', 'Dartmouth', 'Eastern Kentucky', 'Furman', 'Harvard', 'Jackson State', 'Jacksonville State', 'Mercer', 'Southeast Missouri State', 'Southern Miss', 'UT Martin', 'Yale', 'Cincinnati', 'Kentucky', 'Louisiana-Monroe', 'Memphis', 'Purdue', 'Vanderbilt', 'Wake Forest']",TN
378,Jacob Mitchell,https://247sports.com/player/jacob-mitchell-46084941,OLB ,0.7982," Centennial (Corona, CA)    ","['Army', 'Air Force', 'Columbia', 'Nevada', 'Stanford', 'Utah State', 'Washington State', 'Wyoming']",CA
379,Charlie Cole,https://247sports.com/player/charlie-cole-46076949,ATH ,0.7953," Daniel Boone (Johnson City, TN)    ","['Army', 'Air Force', 'Navy', 'Tulane', 'Georgia Tech', 'South Carolina', 'Vanderbilt']",TN
380,Rodney Faulk,https://247sports.com/player/rodney-faulk-46086923,ILB ,0.7953," Gonzaga  (Washington, DC)  ","['Army', 'Central Michigan', 'Holy Cross', 'Howard', 'Navy', 'New Hampshire']",DC
381,Hamilton Baker,https://247sports.com/player/hamilton-baker-46082431,OLB ,0.7953," Daphne (Daphne, AL)  ","['Army', 'Austin Peay', 'Central Michigan', 'South Alabama', 'Troy']",AL
382,Bryant Burns,https://247sports.com/player/bryant-burns-46056516,TE ,0.7942," Ozark (Ozark, AR)    ","['Army', 'Appalachian State', 'Arkansas Tech', 'Henderson State', 'Ouachita Baptist University', 'Arkansas', 'Memphis']",AR
383,Terrell Taylor,https://247sports.com/player/terrell-taylor-46054082,S ,0.7942," Paramount (Paramount, CA)    ","['Army', 'Utah State', 'Fresno State']",CA
384,Delshawn Traylor,https://247sports.com/player/delshawn-traylor-46081569,ATH ,0.7932," Helix (La Mesa, CA)    ","['Army', 'Columbia', 'San Diego', 'Southwest Minnesota State', 'William & Mary']",CA
385,Donovan Anthony,https://247sports.com/player/donovan-anthony-46086418,DUAL ,0.7902," Washington-Wilkes (Washington, GA)  ","['Army', 'Mississippi Valley State']",GA
386,Bryson Daily,https://247sports.com/player/bryson-daily-46086306,ATH ,0.7897," Abernathy (Abernathy, TX)    ","['Army', 'Abilene Christian', 'Harvard', 'Incarnate Word', 'Princeton', 'Stephen F. Austin', 'West Texas A&M', 'Yale']",TX
387,Brandon Jones,https://247sports.com/player/brandon-jones-46086916,WR ,0.7892," Catholic (Virginia Beach, VA)  ","['Army', 'Columbia', 'Florida Atlantic', 'Georgetown', 'Howard', 'Liberty', 'Navy', 'Pennsylvania']",VA
388,Cameron Nash,https://247sports.com/player/cameron-nash-46081510,CB ,0.7892," Saguaro (Scottsdale, AZ)  ","['Army', 'Georgetown', 'Idaho', 'Pennsylvania', 'Princeton', 'Southern Utah', 'Arizona State', 'Stanford', 'Texas Tech']",AZ
389,Cam Vining,https://247sports.com/player/cam-vining-46086917,ILB ,0.7889," St Stephen's Episcopal School (Bradenton, FL)  ",['Army'],FL
390,Dominick Barbuto,https://247sports.com/player/dominick-barbuto-46083801,ILB ,0.7889," Lynbrook (Lynbrook, NY)  ",['Army'],NY
391,RJ Rosales,https://247sports.com/player/rj-rosales-46054246,PRO ,0.7889," Immokalee (Immokalee, FL)  ",['Army'],FL
392,Devin Lardge,https://247sports.com/player/devin-lardge-46086919,RB ,0.7842," Stafford (Fredericksburg, VA)  ",['Army'],VA
393,Quincy Bonner,https://247sports.com/player/quincy-bonner-46086422,DUAL ,0.7842," Meadowcreek (Norcross, GA)  ",['Army'],GA
394,Spencer Roy,https://247sports.com/player/spencer-roy-46084888,SDE ,0.7797," Notre Dame Preparatory (Scottsdale, AZ)  ","['Army', 'Columbia', 'Idaho', 'Rice', 'Yale']",AZ
395,Ashlon Williams,https://247sports.com/player/ashlon-williams-46086922,ILB ,0.7791," Aquinas (Augusta, GA)  ","['Army', 'Air Force', 'Navy']",GA
396,Jarel Dickson,https://247sports.com/player/jarel-dickson-46080944,RB ,0.7781," Peabody (Trenton, TN)    ","['Army', 'Austin Peay', 'Bethel', 'Eastern Kentucky', 'Murray State', 'Navy', 'UT Martin', 'Western Kentucky', 'Wofford']",TN
397,Connor Butt,https://247sports.com/player/connor-butt-46083963,OLB ,0.768," Notre Dame Preparatory (Scottsdale, AZ)  ","['Army', 'Georgetown']",AZ
398,Chris Hunter,https://247sports.com/player/chris-hunter-46086925,OC ,0.7667," Oceanside (Oceanside, CA)  ",['Army'],CA
399,Samih Beydoun,https://247sports.com/player/samih-beydoun-46040921,OLB ,0.7667," Catholic Central (Novi, MI)  ","['Army', 'Colorado State', 'Eastern Michigan', 'Massachusetts', 'Michigan', 'Michigan State', 'Notre Dame', 'Western Michigan']",MI
400,Albert Jang,https://247sports.com/player/albert-jang-46086926,K ,0.7591," Peachtree Ridge (Suwanee, GA)  ","['Army', 'Air Force', 'Georgia Southern']",GA
401,Ahlon Mitchell,https://247sports.com/player/ahlon-mitchell-46078908,DUAL ,0.7396," Detroit Country Day (Franklin, MI)  ","['Army', 'Valparaiso']",MI
402,Sam Shienbaum,https://247sports.com/player/sam-shienbaum-46094268,LS ,0.7096," Wylie E. Groves (Franklin, MI)  ",['Army'],MI
403,Brett Gerena,https://247sports.com/player/brett-gerena-46082003,ILB ,," Jesuit (Tampa, FL)    ","['Army', 'Minnesota']",FL
404,Leo Lowin,https://247sports.com/player/leo-lowin-46083270,S ,," Westlake (Austin, TX)    ",['Army'],TX
405,Spencer Williams,https://247sports.com/player/spencer-williams-46083148,CB ,," Jesuit (Tampa, FL)  ","['Army', 'Campbell', 'Cornell', 'Furman', 'Georgetown', 'Georgia State', 'Mercer', 'North Dakota State', 'Samford', 'Wofford']",FL
406,Adam Cash,https://247sports.com/player/adam-cash-46084892,S ,," Mansfield Timberview (Arlington, TX)    ","['Army', 'Air Force', 'Dartmouth', 'Incarnate Word', 'Navy']",TX
407,CJ Barnes,https://247sports.com/player/cj-barnes-46082015,CB ,," Durant (Plant City, FL)  ","['Army', 'Buffalo', 'Alcorn State', 'Campbell', 'Central Michigan', 'Eastern Michigan', 'Florida Atlantic', 'Fordham', 'Navy', 'Tennessee State', 'Western Carolina']",FL
408,Bishop Johnson,https://247sports.com/player/bishop-johnson-46085268,WR ,," Jefferson (Lafayette, IN)  ",['Army'],IN
409,Logan Burks,https://247sports.com/player/logan-burks-46053832,WR ,," Carmel (Carmel, IN)  ",['Army'],IN
410,Kaleb Luna,https://247sports.com/player/kaleb-luna-46083353,OG ,," Ellison (Killeen, TX)    ","['Army', 'Louisiana', 'Navy', 'Stephen F. Austin', 'Texas State']",TX
411,Mitch Griffis,https://247sports.com/player/mitch-griffis-46049005/high-school,DUAL ,0.871," Broad Run (Ashburn, VA)  ",,VA
412,George Sell,https://247sports.com/player/george-sell-46082463/high-school,OT ,0.8533," Kenston (Chagrin Falls, OH)    ",,OH
413,Ahmani Marshall,https://247sports.com/player/ahmani-marshall-46056899/high-school,RB ,0.851," East Forsyth (Kernersville, NC)    ",,NC
414,Quinton Cooley,https://247sports.com/player/quinton-cooley-46083781/high-school,RB ,0.849," Southern Nash (Bailey, NC)  ",,NC
415,Jahmal Banks,https://247sports.com/player/jahmal-banks-46045966/high-school,WR ,0.8464," St. Frances Academy (Baltimore, MD)    ",,MD
416,Malik Puryear,https://247sports.com/player/malik-puryear-46078799/high-school,SDE ,0.839," High Point Christian Academy (High Point, NC)    ",,NC
417,James Ash,https://247sports.com/player/james-ash-46055320/high-school,DT ,0.8382," Chamberlain (Tampa, FL)    ",,FL
418,Michael Frogge,https://247sports.com/player/michael-frogge-46057242/high-school,TE ,0.8328," Northern Guilford (Greensboro, NC)    ",,NC
419,Jasheen Davis,https://247sports.com/player/jasheen-davis-46039184,WDE ,0.8801," Shiloh (Snellville, GA)    ","['Wake Forest', 'Arkansas', 'Coastal Carolina', 'Colorado', 'Colorado State', 'Florida Atlantic', 'Georgia State', 'Georgia Tech', 'Liberty', 'Louisville', 'LSU', 'Memphis', 'Michigan', 'Minnesota', 'Penn State', 'Pittsburgh', 'Southern Miss', 'Syracuse', 'Tennessee', 'UCF', 'UNLV', 'USF', 'Virginia Tech', 'West Virginia', 'Liberty', 'Western Kentucky']",GA
420,Luke Petitbon,https://247sports.com/player/luke-petitbon-46049051,OC ,0.8643," Gonzaga  (Washington, DC)    ","['Wake Forest', 'Boston College', 'Cincinnati', 'Illinois', 'Purdue', 'Vanderbilt', 'Virginia']",DC
421,Kendron Wayman,https://247sports.com/player/kendron-wayman-46055193,SDE ,0.8532," North Caroline (Ridgely, MD)    ","['Wake Forest', 'Boston College', 'Connecticut', 'Maryland', 'Pittsburgh', 'Temple']",MD
422,Trey Boll,https://247sports.com/player/trey-boll-46081685,TE ,0.8464," Collegiate School (Richmond, VA)  ","['Wake Forest', 'Appalachian State', 'Charlotte', 'Coastal Carolina', 'Connecticut', 'Indiana', 'Liberty', 'Louisville', 'Missouri', 'NC State', 'Pittsburgh', 'South Carolina', 'Temple', 'Virginia', 'Virginia Tech', 'West Virginia']",VA
423,Gavin Holmes,https://247sports.com/player/gavin-holmes-46082515,CB ,0.8444," Archbishop Rummel (Metairie, LA)    ","['Wake Forest', 'UTSA', 'Washington State', 'Colorado', 'Louisiana-Monroe', 'Nicholls State', 'Northwestern State', 'Old Dominion', 'Southeastern Louisiana', 'Baylor', 'Utah', 'Vanderbilt']",LA
424,Christian Forbes,https://247sports.com/player/christian-forbes-46056775,OG ,0.8356," The Lawrenceville School (Trenton, NJ)  ","['Wake Forest', 'Boston College', 'Central Michigan', 'Duke', 'Fordham', 'Kent State', 'Monmouth', 'Rutgers']",NJ
425,J.J. Roberts,https://247sports.com/player/j-j-roberts-46080894,CB ,0.8336," Cabell Midland (Ona, WV)    ","['Wake Forest', 'Air Force', 'Army', 'Eastern Kentucky', 'Eastern Michigan', 'Indiana State', 'Miami (OH)', 'Rutgers', 'West Virginia']",WV
426,Caelen Carson,https://247sports.com/player/caelen-carson-46083432,CB ,0.8315," North Point (Waldorf, MD)    ","['Wake Forest', 'Army', 'East Carolina', 'Fordham', 'Howard', 'James Madison', 'Kent State', 'Massachusetts', 'Robert Morris', 'Sacred Heart', 'Temple', 'Villanova', 'Delaware State', 'Marshall', 'Marshall']",MD
427,Zach Vaughan,https://247sports.com/player/zach-vaughan-46083696,OT ,0.8281," Milton Academy (Milton, MA)    ","['Wake Forest', 'Connecticut', 'Massachusetts', 'Boston College', 'Duke', 'Virginia']",MA
428,Ke'Shawn Williams,https://247sports.com/player/keshawn-williams-46081708,WR ,0.8175," Chestnut Hill Academy (Philadelphia, PA)    ","['Wake Forest', 'Fordham', 'Kent State', 'Massachusetts', 'Monmouth', 'Temple']",PA
429,Justice Ellison,https://247sports.com/player/justice-ellison-46055012,WR ,0.8065," Flint Hill School (Oakton, VA)  ","['Wake Forest', 'Army', 'Coastal Carolina', 'Fordham', 'Georgetown', 'Howard', 'James Madison', 'Kent State', 'Massachusetts', 'Massachusetts', 'Old Dominion', 'Richmond', 'Towson', 'Youngstown State', 'Michigan State']",VA
430,Jacob Zuhr,https://247sports.com/player/jacob-zuhr-46086242,LS ,0.7813," Hagerty  (Oviedo, FL)  ","['Wake Forest', 'Florida State', 'Florida', 'South Carolina']",FL
431,Jackson Hensley,https://247sports.com/player/jackson-hensley-46084039,WR ,0.82," Pikeville (Pikeville, KY)  ","['Wake Forest', 'Harvard', 'Columbia', 'Cornell', 'Eastern Kentucky', 'Florida Tech', 'Morehead State', 'Pennsylvania', 'William & Mary', 'Yale', 'Charlotte', 'Louisville', 'Marshall', 'Purdue', 'Western Kentucky']",KY
432,Cody Cater,https://247sports.com/player/cody-cater-46054914,PRO ,0.7697," Providence Day School (Charlotte, NC)  ","['Wake Forest', 'Butler', 'North Carolina Central', 'Valparaiso', 'Lehigh', 'North Carolina']",NC
433,D.J. Rogers,https://247sports.com/player/d-j-rogers-46041924,TE ,0.8971," Eastside Catholic (Sammamish, WA)    ","['California', 'Arizona State', 'Alabama', 'Arizona', 'Arkansas', 'Auburn', 'Boise State', 'Colorado', 'Florida', 'Florida State', 'Georgia', 'Georgia Tech', 'Kansas', 'Louisville', 'LSU', 'Miami', 'Michigan', 'Missouri', 'NC State', 'Nebraska', 'Notre Dame', 'Ohio State', 'Oregon', 'Oregon State', 'Penn State', 'TCU', 'Tennessee', 'Texas', 'UCLA', 'USC', 'Utah', 'Washington State', 'West Virginia', 'Wisconsin', 'Stanford', 'Washington']",WA
434,Jaden Casey,https://247sports.com/player/jaden-casey-46047677,PRO ,0.8784," Calabasas (Calabasas, CA)    ","['California', 'Fresno State', 'Alabama', 'Arizona State', 'Arkansas', 'Colorado', 'Colorado State', 'Indiana', 'Iowa State', 'Kansas State', 'Oregon State', 'Purdue', 'Rice', 'San Diego State', 'San Jose State', 'SMU', 'Southern Miss', 'Utah', 'Utah State', 'Washington State', 'Yale', 'Florida State', 'New Mexico', 'UCLA', 'USC', 'Washington']",CA
435,Jeremiah Hunter,https://247sports.com/player/jeremiah-hunter-46055162,WR ,0.8746," Central East (Fresno, CA)    ","['California', 'Oregon', 'Arizona State', 'Fresno State', 'Hawaii', 'Nevada', 'Oregon State', 'San Jose State']",CA
436,Muelu Iosefa,https://247sports.com/player/muelu-iosefa-46083005,OLB ,0.8734," Mililani (Mililani, HI)  ","['California', 'Oregon', 'Arizona', 'Brigham Young', 'Nebraska', 'Oregon State', 'USC', 'Utah', 'Hawaii']",HI
