player_id,name,url,position,score,hometown,offers,state
261,Nick Bagashvili,https://247sports.com/player/nick-bagashvili-46080390/high-school,DT ,0.8263," Tottenville (Staten Island, NY)    ",,NY
262,Trey Blair,https://247sports.com/player/trey-blair-46079296/high-school,ATH ,0.8236," Haverford (Havertown, PA)    ",,PA
263,Muheem McCargo,https://247sports.com/player/muheem-mccargo-46052302/high-school,RB ,0.8212," Woodrow Wilson (Camden, NJ)    ",,NJ
276,Hayden Burton,https://247sports.com/player/hayden-burton-46038961/high-school,OT ,0.8290000000000001," Mississippi Gulf Coast C.C. (Perkinston, MS)    ",,MS
277,Jamie Sheriff,https://247sports.com/player/jamie-sheriff-46086470/high-school,SDE ,0.8263," Mississippi Gulf Coast C.C. (Perkinston, MS)    ",,MS
278,D'ezekius Chapman,https://247sports.com/player/dezekius-chapman-46084235/high-school,DT ,0.8156," Pearl River C.C. (Poplarville, MS)    ",,MS
279,CJ Thompson,https://247sports.com/player/cj-thompson-92838/high-school,S ,0.8125," Northeastern Oklahoma A&M (Miami, OK)    ",,OK
280,Darrell Luter,https://247sports.com/player/darrell-luter-46085644/high-school,CB ,0.8075," Pearl River C.C. (Poplarville, MS)  ",,MS
281,Dewayne Betts,https://247sports.com/player/dewayne-betts-90360/high-school,ATH ,0.8075," Coahoma C.C. (Clarksdale, MS)      ",,MS
282,Andrew McMillan,https://247sports.com/player/andrew-mcmillan-46085517/high-school,OT ,0.8072," Long Beach  (Long Beach, MS)    ",,MS
283,Chance Lovertich,https://247sports.com/player/chance-lovertich-46096510/high-school,PRO ,0.8025," Mississippi Gulf Coast C.C. (Perkinston, MS)    ",,MS
284,Quentin Wilfawn,https://247sports.com/player/quentin-wilfawn-89818/high-school,ILB ,0.8," Northwest Mississippi C.C. (Senatobia, MS)    ",,MS
301,Myles Slusher,https://247sports.com/player/myles-slusher-46048503/high-school,S ,0.9282," Broken Arrow (Broken Arrow, OK)                    ",,OK
302,Darin Turner,https://247sports.com/player/darin-turner-46040571/high-school,WR ,0.9189," Memphis Central (Memphis, TN)    ",,TN
303,Blayne Toll,https://247sports.com/player/blayne-toll-46048468/high-school,SDE ,0.8827," Hazen (Hazen, AR)    ",,AR
304,Kelin Burrle,https://247sports.com/player/kelin-burrle-46052138/high-school,OLB ,0.8633," Helen Cox (Harvey, LA)    ",,LA
305,Julius Coates,https://247sports.com/player/julius-coates-46094042/high-school,SDE ,0.8528," East Mississippi C.C. (Scooba, MS)    ",,MS
322,Myles Murao,https://247sports.com/player/myles-murao-46048409/high-school,OC ,0.9499," Mater Dei (Santa Ana, CA)    ",,CA
323,Gaard Memmelaar,https://247sports.com/player/gaard-memmelaar-46056981/high-school,OG ,0.8763," Middleton (Middleton, ID)  ",,ID
324,Triston Brown,https://247sports.com/player/triston-brown-46081414/high-school,P ,0.7989," Mt. San Antonio College (Walnut, CA)  ",,CA
411,Mitch Griffis,https://247sports.com/player/mitch-griffis-46049005/high-school,DUAL ,0.871," Broad Run (Ashburn, VA)  ",,VA
412,George Sell,https://247sports.com/player/george-sell-46082463/high-school,OT ,0.8533," Kenston (Chagrin Falls, OH)    ",,OH
413,Ahmani Marshall,https://247sports.com/player/ahmani-marshall-46056899/high-school,RB ,0.851," East Forsyth (Kernersville, NC)    ",,NC
414,Quinton Cooley,https://247sports.com/player/quinton-cooley-46083781/high-school,RB ,0.8490000000000001," Southern Nash (Bailey, NC)  ",,NC
415,Jahmal Banks,https://247sports.com/player/jahmal-banks-46045966/high-school,WR ,0.8464," St. Frances Academy (Baltimore, MD)    ",,MD
416,Malik Puryear,https://247sports.com/player/malik-puryear-46078799/high-school,SDE ,0.8390000000000001," High Point Christian Academy (High Point, NC)    ",,NC
417,James Ash,https://247sports.com/player/james-ash-46055320/high-school,DT ,0.8382," Chamberlain (Tampa, FL)    ",,FL
418,Michael Frogge,https://247sports.com/player/michael-frogge-46057242/high-school,TE ,0.8328," Northern Guilford (Greensboro, NC)    ",,NC
459,Derrell Bailey Jr.,https://247sports.com/player/derrell-bailey-jr-46059447/high-school,SDE ,0.8484," Greenback School (Greenback, TN)      ",,TN
460,Marco Lee,https://247sports.com/player/marco-lee-46094681/high-school,RB ,0.8467," Coffeyville C.C. (Coffeyville, KS)   ",,KS
461,Parker Clements,https://247sports.com/player/parker-clements-46081394/high-school,OT ,0.8431," Lugoff-Elgin (Lugoff, SC)      ",,SC
563,Theo Johnson,https://247sports.com/player/theo-johnson-46056623/high-school,TE ,0.9667," Holy Names High School (Windsor, ON)                    ",,ON
564,Enzo Jennings,https://247sports.com/player/enzo-jennings-91737/high-school,S ,0.9381," Oak Park (Oak Park, MI)                    ",,MI
565,Caziah Holmes,https://247sports.com/player/caziah-holmes-46042112/high-school,APB ,0.9237," Cocoa (Cocoa, FL)                    ",,FL
566,Cole Brevard,https://247sports.com/player/cole-brevard-46049014/high-school,DT ,0.9207," Carmel (Carmel, IN)                    ",,IN
567,KeAndre Lambert,https://247sports.com/player/keandre-lambert-46052214/high-school,WR ,0.9201," Maury (Norfolk, VA)                    ",,VA
568,Jaden Dottin,https://247sports.com/player/jaden-dottin-46042630/high-school,WR ,0.8999," Suffield Academy (Suffield, CT)                    ",,CT
569,Joseph Johnson,https://247sports.com/player/joseph-johnson-46081257/high-school,CB ,0.8884," Life Christian Academy (Colonial Heights, VA)                    ",,VA
570,Tyler Elsdon,https://247sports.com/player/tyler-elsdon-46079301/high-school,ILB ,0.8748," North Schuylkill (Ashland, PA)                    ",,PA
571,Bryce Mostella,https://247sports.com/player/bryce-mostella-46051468/high-school,WDE ,0.8715," East Kentwood (Grand Rapids, MI)                    ",,MI
572,Fatorma Mulbah,https://247sports.com/player/fatorma-mulbah-46083390/high-school,DT ,0.8614," Susquehanna Twp (Harrisburg, PA)                    ",,PA
573,Nick Dawkins,https://247sports.com/player/nick-dawkins-46057948/high-school,OG ,0.8586," Parkland (Allentown, PA)                    ",,PA
611,Jo'Quavious Marks,https://247sports.com/player/joquavious-marks-46041108/high-school,RB ,0.9371," Carver (Atlanta, GA)    ",,GA
612,Jordan Davis,https://247sports.com/player/jordan-davis-91082/high-school,WDE ,0.9034," Copiah-Lincoln C.C. (Wesson, MS)                    ",,MS
613,Malik Heath,https://247sports.com/player/malik-heath-85252/high-school,WR ,0.8913," Copiah-Lincoln C.C. (Wesson, MS)                    ",,MS
614,Janari Dean,https://247sports.com/player/janari-dean-46046825/high-school,S ,0.8809," South Panola (Batesville, MS)    ",,MS
615,Rodney Groce Jr.,https://247sports.com/player/rodney-groce-jr-46051888/high-school,ILB ,0.8742," Pleasant Grove  (Pleasant Grove, AL)      ",,AL
616,Tyrus Wheat,https://247sports.com/player/tyrus-wheat-46041869/high-school,ILB ,0.8722," Copiah-Lincoln C.C. (Wesson, MS)    ",,MS
617,Will Rogers,https://247sports.com/player/will-rogers-46052851/high-school,PRO ,0.8688," Brandon (Brandon, MS)      ",,MS
618,Cameron Threatt,https://247sports.com/player/cameron-threatt-46056657/high-school,CB ,0.8618," Lewisburg (Olive Branch, MS)      ",,MS
619,Tre Lawson,https://247sports.com/player/tre-lawson-88156/high-school,SDE ,0.8594," Mississippi Gulf Coast C.C. (Perkinston, MS)    ",,MS
665,Bryan Robinson,https://247sports.com/player/bryan-robinson-46047673/high-school,WR ,0.9265," Palm Beach Central (West Palm Beach, FL)                    ",,FL
666,Stephen Dix Jr.,https://247sports.com/player/stephen-dix-jr-46039535/high-school,OLB ,0.9125," Dr. Phillips (Orlando, FL)                 ",,FL
667,Ja'Khi Douglas,https://247sports.com/player/jakhi-douglas-46050903/high-school,WR ,0.9012," Terrebonne (Houma, LA)                    ",,LA
668,Josh Griffis,https://247sports.com/player/josh-griffis-46048872/high-school,WDE ,0.8729," IMG Academy (Bradenton, FL)                    ",,FL
669,Tate Rodemaker,https://247sports.com/player/tate-rodemaker-46052628/high-school,PRO ,0.8681," Valdosta (Valdosta, GA)                    ",,GA
670,Zane Herring,https://247sports.com/player/zane-herring-46051859/high-school,OG ,0.8621," Madison County (Madison, FL)                    ",,FL
671,Carter Boatwright,https://247sports.com/player/carter-boatwright-46085547/high-school,TE ,0.8559," Colquitt County (Moultrie, GA)                    ",,GA
672,Alex Mastromanno,https://247sports.com/player/alex-mastromanno-46097539/high-school,P ,0.7885," Brighton Grammar School (Melbourne, VC)                 ",,VC
690,Mikele Colasurdo,https://247sports.com/player/mikele-colasurdo-46055358/high-school,PRO ,0.8294," Chapman (Inman, SC)      ",,SC
691,Jalen Tate,https://247sports.com/player/jalen-tate-46058829/high-school,S ,0.8247," Greenville (Greenville, SC)      ",,SC
692,Jonathan Brown,https://247sports.com/player/jonathan-brown-46084693/high-school,OT ,0.8174," T L Hanna (Anderson, SC)      ",,SC
693,Kris Byrd,https://247sports.com/player/kris-byrd-46094266/high-school,TE ,0.8098," Byrnes (Duncan, SC)      ",,SC
806,Ruben Hyppolite II,https://247sports.com/player/ruben-hyppolite-ii-46051515/high-school,OLB ,0.9089," McArthur (Hollywood, FL)                    ",,FL
807,Osita Smith,https://247sports.com/player/osita-smith-46054067/high-school,S ,0.8809999999999999," Milford Academy (Milford, CT)    ",,CT
808,Deajaun McDougle,https://247sports.com/player/deajaun-mcdougle-45572389/high-school,WR ,0.871," Deerfield Beach (Deerfield Beach, FL)                    ",,FL
809,Beau Brade,https://247sports.com/player/beau-brade-46080073/high-school,S ,0.8594," River Hill (Clarksville, MD)    ",,MD
810,Jakorian Bennett,https://247sports.com/player/jakorian-bennett-46084582/high-school,CB ,0.8581," Hutchinson C.C. (Hutchinson, KS)    ",,KS
811,Frankie Burgess,https://247sports.com/player/frankie-burgess-46094339/high-school,OLB ,0.8478," Pahokee (Pahokee, FL)    ",,FL
812,Devyn King,https://247sports.com/player/devyn-king-46042489/high-school,CB ,0.8431," Junipero Serra (Gardena, CA)                    ",,CA
813,Ja'Khi Green,https://247sports.com/player/jakhi-green-46080790/high-school,OT ,0.8385," St. Frances Academy (Baltimore, MD)                    ",,MD
814,Shane Mosley,https://247sports.com/player/shane-mosley-46078932/high-school,CB ,0.8376," Haverford (Havertown, PA)                    ",,PA
815,TJ Kautai,https://247sports.com/player/tj-kautai-46086133/high-school,ILB ,0.8241," Independence C.C. (Independence, KS)                    ",,KS
816,Johari Branch,https://247sports.com/player/johari-branch-46045355/high-school,OG ,0.8236," Independence C.C. (Independence, KS)    ",,KS
901,Gary Bryant Jr.,https://247sports.com/player/gary-bryant-jr-46041350/high-school,WR ,0.9769," Centennial (Corona, CA)                    ",,CA
902,Josh Jackson,https://247sports.com/player/josh-jackson-46048069/high-school,WR ,0.883," Narbonne (Harbor City, CA)                    ",,CA
903,Kobe Pepe,https://247sports.com/player/kobe-pepe-46047201/high-school,DT ,0.8734," St. John Bosco (Bellflower, CA)                    ",,CA
904,Parker Lewis,https://247sports.com/player/parker-lewis-46057232/high-school,K ,0.8183," Saguaro (Scottsdale, AZ)                 ",,AZ
914,Daniyel Ngata,https://247sports.com/player/daniyel-ngata-46050694/high-school,APB ,0.9468," Folsom (Folsom, CA)                    ",,CA
915,Jordan Banks,https://247sports.com/player/jordan-banks-46051934/high-school,OLB ,0.9095," Narbonne (Harbor City, CA)                    ",,CA
916,DeaMonte Trayanum,https://247sports.com/player/deamonte-trayanum-46050397/high-school,RB ,0.9017," Archbishop Hoban (Akron, OH)                    ",,OH
917,Caleb McCullough,https://247sports.com/player/caleb-mccullough-46079855/high-school,ILB ,0.8747," Pacifica (Oxnard, CA)                    ",,CA
918,T Lee,https://247sports.com/player/t-lee-46040524/high-school,ATH ,0.8633," Buford (Buford, GA)                    ",,GA
919,Macen Williams,https://247sports.com/player/macen-williams-46037867/high-school,CB ,0.8633," Narbonne (Harbor City, CA)                    ",,CA
920,Ben Bray,https://247sports.com/player/ben-bray-46081381/high-school,OT ,0.8431," Red Mountain (Mesa, AZ)                    ",,AZ
921,Jacob Nunez,https://247sports.com/player/jacob-nunez-46053380/high-school,OG ,0.841," Lompoc (Lompoc, CA)                    ",,CA
979,Will Swanson,https://247sports.com/player/will-swanson-46085221/high-school,TE ,0.8593," Papillion-La Vista South (Papillion, NE)                    ",,NE
980,Will Howard,https://247sports.com/player/will-howard-46056477/high-school,PRO ,0.8586," Downingtown West (Downingtown, PA)                    ",,PA
981,Tee Denson,https://247sports.com/player/tee-denson-46049181/high-school,CB ,0.8585," Cedar Grove (Ellenwood, GA)    ",,GA
982,Carver Willis,https://247sports.com/player/carver-willis-46085599/high-school,OT ,0.8539," Durango (Durango, CO)                 ",,CO
983,TJ Smith,https://247sports.com/player/tj-smith-46047495/high-school,CB ,0.8484," McEachern (Powder Springs, GA)                    ",,GA
984,DeMarrquese Hayes,https://247sports.com/player/demarrquese-hayes-46081978/high-school,OLB ,0.8431," La Vega (Waco, TX)      ",,TX
985,Sam Shields,https://247sports.com/player/sam-shields-46081717/high-school,OG ,0.841," Manhattan (Manhattan, KS)    ",,KS
986,Derick Newton,https://247sports.com/player/derick-newton-46041486/high-school,DT ,0.8398," Butler C.C. (El Dorado, KS)                  ",,KS
987,Dawson Delforge,https://247sports.com/player/dawson-delforge-46094812/high-school,OG ,0.8325," Butler C.C. (El Dorado, KS)                    ",,KS
988,Christian Moore,https://247sports.com/player/christian-moore-46081506/high-school,TE ,0.8193," Huntington Beach (Huntington Beach, CA)                    ",,CA
1006,Tank Bigsby,https://247sports.com/player/tank-bigsby-46039679/high-school,RB ,0.9817," Callaway (Hogansville, GA)                    ",,GA
1007,Zykeivous Walker,https://247sports.com/player/zykeivous-walker-46052973/high-school,SDE ,0.9651," Schley County (Ellaville, GA)                    ",,GA
1008,Kobe Hudson,https://247sports.com/player/kobe-hudson-46037859/high-school,WR ,0.9513," Troup County (Lagrange, GA)                    ",,GA
1009,Ladarius Tennison,https://247sports.com/player/ladarius-tennison-46039703/high-school,ATH ,0.9287," Rockledge (ROCKLEDGE, FL)                    ",,FL
1010,Chris Thompson Jr.,https://247sports.com/player/chris-thompson-jr-46041974/high-school,S ,0.9216," Duncanville (Duncanville, TX)                    ",,TX
1011,Romello Height,https://247sports.com/player/romello-height-46080260/high-school,OLB ,0.8884," Dublin (Dublin, GA)                    ",,GA
1012,Kilian Zierer,https://247sports.com/player/kilian-zierer-46083297/high-school,OT ,0.8818," College of the Canyons (Valencia, CA)                    ",,CA
1013,Avery Jernigan,https://247sports.com/player/avery-jernigan-46051590/high-school,OG ,0.8797," Pierce County (Blackshear, GA)                    ",,GA
1014,Tate Johnson,https://247sports.com/player/tate-johnson-46050150/high-school,OG ,0.8784," Callaway (Hogansville, GA)                    ",,GA
1015,Chayil Garnett,https://247sports.com/player/chayil-garnett-46052903/high-school,DUAL ,0.8643," Lakeland (Lakeland, FL)                    ",,FL
1051,DJ Smith,https://247sports.com/player/dj-smith-87631/high-school,APB ,0.8426," Lone Star (Frisco, TX)    ",,TX
1072,Andrew Raym,https://247sports.com/player/andrew-raym-46042593/high-school,OG ,0.9577," Broken Arrow (Broken Arrow, OK)    ",,OK
1073,Seth McGowan,https://247sports.com/player/seth-mcgowan-46042960/high-school,RB ,0.9382," Poteet (Mesquite, TX)    ",,TX
1074,Marvin Mims,https://247sports.com/player/marvin-mims-46049311/high-school,WR ,0.9288," Lone Star (Frisco, TX)    ",,TX
1075,Bryson Washington,https://247sports.com/player/bryson-washington-46049451/high-school,S ,0.9188," C.E. King (Houston, TX)    ",,TX
1076,Perrion Winfrey,https://247sports.com/player/perrion-winfrey-46039840/high-school,DT ,0.9162," Iowa Western C.C. (Council Bluffs, IA)    ",,IA
1077,Michael Henderson,https://247sports.com/player/michael-henderson-46037341/high-school,ATH ,0.9006," Ranchview (Carrollton, TX)    ",,TX
1078,Shane Whitter,https://247sports.com/player/shane-whitter-46055031/high-school,ILB ,0.8887," Walter M Williams (Burlington, NC)    ",,NC
1079,DJ Graham,https://247sports.com/player/dj-graham-46037403/high-school,ATH ,0.8817," Keller Central (Keller, TX)    ",,TX
1080,Josh Ellison,https://247sports.com/player/josh-ellison-46037856/high-school,DT ,0.8809999999999999," Blinn College (Brenham, TX)                    ",,TX
1081,Noah Nelson,https://247sports.com/player/noah-nelson-46047383/high-school,OT ,0.8783," Williams Field (Gilbert, AZ)    ",,AZ
1114,Tyreem Powell,https://247sports.com/player/tyreem-powell-46054982/high-school,ATH ,0.8627," Vineland South (Vineland, NJ)                    ",,NJ
1115,Malachi Melton,https://247sports.com/player/malachi-melton-46047378/high-school,CB ,0.8572," Cedar Creek (Egg Harbor City, NJ)    ",,NJ
1116,Evan Simon,https://247sports.com/player/evan-simon-46050571/high-school,PRO ,0.8539," Manheim Central (Manheim, PA)      ",,PA
1117,Wesley Bailey,https://247sports.com/player/wesley-bailey-46053643/high-school,WDE ,0.8517," Clearwater Academy International (Clearwater, FL)                 ",,FL
1118,Robert Longerbeam,https://247sports.com/player/robert-longerbeam-46083367/high-school,ATH ,0.8457," T. C. Williams (Alexandria, VA)    ",,VA
1119,Cedrice Paillant,https://247sports.com/player/cedrice-paillant-46097220/high-school,OT ,0.8445," Monroe College (New Rochelle, NY)    ",,NY
1120,Victor Konopka,https://247sports.com/player/victor-konopka-46086870/high-school,SDE ,0.8376," Blair Academy (Blairstown, NJ)    ",,NJ
1121,Tunde Fatukasi,https://247sports.com/player/tunde-fatukasi-46083819/high-school,OG ,0.8349," Erasmus Hall (Brooklyn, NY)    ",,NY
1134,Brendon Lewis,https://247sports.com/player/brendon-lewis-46036862/high-school,DUAL ,0.8847," Melissa (Melissa, TX)                    ",,TX
1135,Jake Wray,https://247sports.com/player/jake-wray-46036881/high-school,OT ,0.8643," Marietta (Marietta, GA)                    ",,GA
1136,Carson Lee,https://247sports.com/player/carson-lee-46052719/high-school,OC ,0.8558," Cherry Creek (Englewood, CO)                    ",,CO
1137,Guy Thomas,https://247sports.com/player/guy-thomas-80411/high-school,OLB ,0.8540000000000001," Coahoma C.C. (Clarksdale, MS)                    ",,MS
1138,Alvin Williams,https://247sports.com/player/alvin-williams-46051892/high-school,WDE ,0.8518," Cedar Grove (Ellenwood, GA)                    ",,GA
1139,Justin Jackson,https://247sports.com/player/justin-jackson-46039931/high-school,SDE ,0.8440000000000001," Northwest Mississippi C.C. (Senatobia, MS)                    ",,MS
1140,Jaylen Striker,https://247sports.com/player/jaylen-striker-46086717/high-school,CB ,0.8378," Independence C.C. (Independence, KS)                    ",,KS
1141,Josh Watts,https://247sports.com/player/josh-watts-46093575/high-school,P ,0.8197," ProKick Australia (Australia, AUST)                    ",,AU
1158,Shane Illingworth,https://247sports.com/player/shane-illingworth-46047021/high-school,PRO ,0.9297," Norco (Norco, CA)    ",,CA
1159,Eli Russ,https://247sports.com/player/eli-russ-46051668/high-school,OG ,0.8722," Plainview (Ardmore, OK)    ",,OK
1160,Quinton Stewart,https://247sports.com/player/quinton-stewart-46083717/high-school,TE ,0.8688," Salina Central (Salina, KS)    ",,KS
1161,Monroe Mills,https://247sports.com/player/monroe-mills-46057059/high-school,OT ,0.8377," Father Tolton (Columbia, MO)    ",,MO
1162,Tyren Irby,https://247sports.com/player/tyren-irby-46093559/high-school,WDE ,0.8316," Northwest Mississippi C.C. (Senatobia, MS)  ",,MS
1163,Nicolas Session,https://247sports.com/player/nicolas-session-46054063/high-school,S ,0.8282," East (Salt Lake City, UT)                  ",,UT
1211,Turner Corcoran,https://247sports.com/player/turner-corcoran-46054132/high-school,OT ,0.9751," Lawrence Free State (Lawrence, KS)    ",,KS
1212,Henry Gray,https://247sports.com/player/henry-gray-46051388/high-school,S ,0.9064," Miami Central (Miami, FL)    ",,FL
1213,Jaiden Francois,https://247sports.com/player/jaiden-francois-46037035/high-school,S ,0.9047," South Dade (Homestead, FL)                    ",,FL
1214,Logan Smothers,https://247sports.com/player/logan-smothers-46051967/high-school,DUAL ,0.8976," Muscle Shoals  (Muscle Shoals, AL)    ",,AL
1215,Alante Brown,https://247sports.com/player/alante-brown-46041257/high-school,WR ,0.8897," St. Thomas More (Prep) (Oakdale, CT)                    ",,CT
1216,Blaise Gunnerson,https://247sports.com/player/blaise-gunnerson-46056665/high-school,SDE ,0.8801," Kuemper Catholic School System (Carroll, IA)    ",,IA
1217,Eteva Mauga-Clements,https://247sports.com/player/eteva-mauga-clements-46097169/high-school,OLB ,0.8688," Diablo Valley College (Pleasant Hill, CA)    ",,CA
1218,Jordon Riley,https://247sports.com/player/jordon-riley-75571/high-school,SDE ,0.8524," Garden City C.C.  (Garden City, KS)    ",,KS
1219,Isaac Gifford,https://247sports.com/player/isaac-gifford-46051030/high-school,S ,0.8434," Lincoln Southeast (Lincoln, NE)    ",,NE
1220,Tamon Lynum,https://247sports.com/player/tamon-lynum-46082028/high-school,CB ,0.8375," Evans (Orlando, FL)    ",,FL
1235,Elelyon Noa,https://247sports.com/player/elelyon-noa-46054046/high-school,RB ,0.8399," Helix (La Mesa, CA)                 ",,CA
1236,Xavion Steele,https://247sports.com/player/xavion-steele-46079398/high-school,CB ,0.8238," Fullerton College (Fullerton, CA)                    ",,CA
1237,James Hansen,https://247sports.com/player/james-hansen-46097225/high-school,WDE ,0.7683," Riverside C.C. (Riverside, CA)                ",,CA
1238,Stephen Kotsanlee,https://247sports.com/player/stephen-kotsanlee-46093896/high-school,P ,0.7396," ProKick Australia (Australia, AUST)                 ",,AU
1271,Gregory Brown,https://247sports.com/player/gregory-brown-46094642/high-school,OG ,0.8072," Shadow Creek (Pearland, TX)    ",,TX
1272,Isaak Gutierrez,https://247sports.com/player/isaak-gutierrez-46053747/high-school,OG ,0.7912," Butte College (Oroville, CA)   ",,CA
1273,Dion Hunter,https://247sports.com/player/dion-hunter-46099346/high-school,OLB ,0.7697," Cleveland (Rio Rancho, NM)   ",,NM
1293,Braiden McGregor,https://247sports.com/player/braiden-mcgregor-46054251/high-school,SDE ,0.9472," Port Huron Northern (Port Huron, MI)                    ",,MI
1294,Blake Corum,https://247sports.com/player/blake-corum-92992/high-school,RB ,0.9423," St. Frances Academy (Baltimore, MD)                    ",,MD
1295,Andre Seldon,https://247sports.com/player/andre-seldon-93977/high-school,CB ,0.93," Belleville (Belleville, MI)                    ",,MI
1296,Makari Paige,https://247sports.com/player/makari-paige-46048590/high-school,S ,0.9109999999999999," West Bloomfield (West Bloomfield, MI)                  ",,MI
1297,Zak Zinter,https://247sports.com/player/zak-zinter-46056669/high-school,OG ,0.9065," Buckingham Browne & Nichols School (Cambridge, MA)                    ",,MA
