player_id,name,team,url,position,score,hometown,state
687,Lloyd Willis,Florida State,https://247sports.com/player/lloyd-willis-46056767,OT ,0.8505,Miami,FL
688,TJ Davis,Florida State,https://247sports.com/player/tj-davis-46076569,OLB ,0.8416,Metter,GA
689,Markeston Douglas,Florida State,https://247sports.com/player/markeston-douglas-46078957,SDE ,0.841,Brownsville,TN
690,Mikele Colasurdo,Georgia State,https://247sports.com/player/mikele-colasurdo-46055358/high-school,PRO ,0.8294,Inman,SC
691,Jalen Tate,Georgia State,https://247sports.com/player/jalen-tate-46058829/high-school,S ,0.8247,Greenville,SC
692,Jonathan Brown,Georgia State,https://247sports.com/player/jonathan-brown-46084693/high-school,OT ,0.8174,Anderson,SC
693,Kris Byrd,Georgia State,https://247sports.com/player/kris-byrd-46094266/high-school,TE ,0.8098,Duncan,SC
694,Jacob Freeman,Georgia State,https://247sports.com/player/jacob-freeman-46047576,WR ,0.8505,Hogansville,GA
695,Terrell Gordon,Georgia State,https://247sports.com/player/terrell-gordon-46083787,S ,0.841,Phenix City,AL
696,Robert Lewis,Georgia State,https://247sports.com/player/robert-lewis-46079389,WR ,0.841,Covington,GA
697,Jeff Miller,Georgia State,https://247sports.com/player/jeff-miller-46084463,OG ,0.8348,Seffner,FL
698,Chandler Durham,Georgia State,https://247sports.com/player/chandler-durham-46081390,OT ,0.8336,McDonough,GA
699,Justin Abraham,Georgia State,https://247sports.com/player/justin-abraham-46086171,ILB ,0.8307,Hartsville,SC
700,Tailique Williams,Georgia State,https://247sports.com/player/tailique-williams-46094709,ATH ,0.8294,Hamilton,GA
701,Marcus Carroll,Georgia State,https://247sports.com/player/marcus-carroll-46038010,RB ,0.8214,Atlanta,GA
702,Christian Thomas,Georgia State,https://247sports.com/player/christian-thomas-46085307,WR ,0.8139,Norcross,GA
703,Ahmon Green,Georgia State,https://247sports.com/player/ahmon-green-46084070,PRO ,0.8132,Blythewood,SC
704,Mason Cook,Georgia State,https://247sports.com/player/mason-cook-46084788,OG ,0.8044,Phenix City,AL
705,Manny Thompson,Georgia State,https://247sports.com/player/manny-thompson-46096733,OT ,0.8041,Warner Robins,GA
706,Logan Wilson,Western Michigan,https://247sports.com/player/logan-wilson-46055049,SDE ,0.8552,Kimberly,WI
707,Kaevion Mack,Western Michigan,https://247sports.com/player/kaevion-mack-46081423,WR ,0.8484,Peoria,IL
708,Ronald Pledger,Western Michigan,https://247sports.com/player/ronald-pledger-46048963,CB ,0.8484,Chicago,IL
709,Ryan Kilburg,Western Michigan,https://247sports.com/player/ryan-kilburg-46084288,S ,0.8463,Park Ridge,IL
710,Eston Miles,Western Michigan,https://247sports.com/player/eston-miles-46080282,DT ,0.8389,Williamston,MI
711,Jack Salopek,Western Michigan,https://247sports.com/player/jack-salopek-46037679,PRO ,0.8347,Irwin,PA
712,Giacomo Iraci,Western Michigan,https://247sports.com/player/giacomo-iraci-46081296,S ,0.8315,Oak Lawn,IL
713,Kyle Arnoldi,Western Michigan,https://247sports.com/player/kyle-arnoldi-46052650,OG ,0.8305,Commerce Township,MI
714,James Phillips,Western Michigan,https://247sports.com/player/james-phillips-46096632,TE ,0.8299,Youngstown,OH
715,Tyler Fletcher,Western Michigan,https://247sports.com/player/tyler-fletcher-46053201,ATH ,0.8268,Nashville,TN
716,Anthony Enechukwu,Western Michigan,https://247sports.com/player/anthony-enechukwu-46055817,ATH ,0.8255,West Bloomfield,MI
717,Mitch Bartol,Western Michigan,https://247sports.com/player/mitch-bartol-46076645,TE ,0.8248,Kimberly,WI
718,Cam Griffin,Western Michigan,https://247sports.com/player/cam-griffin-46080677,CB ,0.8227,Saint Louis,MO
719,Adam Vandervest,Western Michigan,https://247sports.com/player/adam-vandervest-46079978,OT ,0.8118,Verona,WI
720,Stiles Moore,Western Michigan,https://247sports.com/player/stiles-moore-46053613,WDE ,0.8107,Newport,TN
721,Anthony Sambucci,Western Michigan,https://247sports.com/player/anthony-sambucci-46085364,ATH ,0.8097,Lemont,IL
722,Quinton Cannon,Western Michigan,https://247sports.com/player/quinton-cannon-46058111,OLB ,0.8084,Indianapolis,IN
723,Jack Taylor,Western Michigan,https://247sports.com/player/jack-taylor-46083957,OT ,0.8053,Trenton,NJ
724,Kentrell Beck,Western Michigan,https://247sports.com/player/kentrell-beck-46094039,ATH ,0.7897,Shelbyville,IL
725,Jeremiah Piper,Western Michigan,https://247sports.com/player/jeremiah-piper-46050166,ATH ,0.7791,Southfield,MI
726,Peter Skoronski,Northwestern,https://247sports.com/player/peter-skoronski-46049080,OC ,0.9503,Park Ridge,IL
727,Josh Priebe,Northwestern,https://247sports.com/player/josh-priebe-46056908,OG ,0.883,Edwardsburg,MI
728,Cullen Coleman,Northwestern,https://247sports.com/player/cullen-coleman-46079317,OLB ,0.8756,Rye,NY
729,Cameron Porter,Northwestern,https://247sports.com/player/cameron-porter-46053258,RB ,0.8742,Cincinnati,OH
730,Jordan Butler,Northwestern,https://247sports.com/player/jordan-butler-46052408,DT ,0.871,Bradenton,FL
731,Garnett Hollis,Northwestern,https://247sports.com/player/garnett-hollis-46047299,CB ,0.8689,Franklin,TN
732,Gunner Maldonado,Northwestern,https://247sports.com/player/gunner-maldonado-46055456,S ,0.8681,Chandler,AZ
733,Sean McLaughlin,Northwestern,https://247sports.com/player/sean-mclaughlin-46080634,SDE ,0.8647,Frankfort,IL
734,Xander Mueller,Northwestern,https://247sports.com/player/xander-mueller-46080633,OLB ,0.8621,Wheaton,IL
735,Terah Edwards,Northwestern,https://247sports.com/player/terah-edwards-46059470,OG ,0.8594,Groveport,OH
736,Jaheem Joseph,Northwestern,https://247sports.com/player/jaheem-joseph-46047644,CB ,0.8567,Opa Locka,FL
737,Ben Wrather,Northwestern,https://247sports.com/player/ben-wrather-46080263,OG ,0.8539,Powell,OH
738,Carl Richardson,Northwestern,https://247sports.com/player/carl-richardson-46050800,PRO ,0.8485,Salinas,CA
739,Hunter Welcing,Northwestern,https://247sports.com/player/hunter-welcing-46082206,TE ,0.8473,Lake Zurich,IL
740,Marshall Lang,Northwestern,https://247sports.com/player/marshall-lang-46081192,TE ,0.8468,Cincinnati,OH
741,Jaiden Cameron,Northwestern,https://247sports.com/player/jaiden-cameron-46081187,WDE ,0.8377,Clayton,OH
742,Nigel Williams,Northwestern,https://247sports.com/player/nigel-williams-46081778,CB ,0.8376,Richmond,VA
743,Jahmyr Gibbs,Georgia Tech,https://247sports.com/player/jahmyr-gibbs-46080991,RB ,0.9653,Dalton,GA
744,Jeff Sims,Georgia Tech,https://247sports.com/player/jeff-sims-46054126,DUAL ,0.9169,Jacksonville,FL
745,Miles Brooks,Georgia Tech,https://247sports.com/player/miles-brooks-46040393,CB ,0.9087,Jacksonville,FL
746,Bryce Gowdy,Georgia Tech,https://247sports.com/player/bryce-gowdy-46050312,WR ,0.898,Deerfield Beach,FL
747,Jared Ivey,Georgia Tech,https://247sports.com/player/jared-ivey-46076703,WDE ,0.8946,Suwanee,GA
748,Nate McCollum,Georgia Tech,https://247sports.com/player/nate-mccollum-46059488,WR ,0.887,Hampton,GA
749,Khatavian Franks,Georgia Tech,https://247sports.com/player/khatavian-franks-46037630,ILB ,0.8837,Fairburn,GA
750,Ryan King,Georgia Tech,https://247sports.com/player/ryan-king-46056049,WR ,0.883,Loganville,GA
751,Michael Rankins,Georgia Tech,https://247sports.com/player/michael-rankins-46052237,OT ,0.8755,Ruskin,FL
752,Jordan Williams,Georgia Tech,https://247sports.com/player/jordan-williams-46055673,OT ,0.8742,Gainesville,GA
753,Tyson Meiguez,Georgia Tech,https://247sports.com/player/tyson-meiguez-46053216,OLB ,0.8721,Fairburn,GA
754,Jalen Huff,Georgia Tech,https://247sports.com/player/jalen-huff-46036492,CB ,0.8689,Buford,GA
755,Paula Vaipulu,Georgia Tech,https://247sports.com/player/paula-vaipulu-46080006,OC ,0.8627,Channelview,TX
756,Kyle Kennard,Georgia Tech,https://247sports.com/player/kyle-kennard-46056592,WDE ,0.8614,Atlanta,GA
757,Khaya Wright,Georgia Tech,https://247sports.com/player/khaya-wright-46058373,OLB ,0.8605,Miami,FL
758,Akelo Stone,Georgia Tech,https://247sports.com/player/akelo-stone-46054479,SDE ,0.8601,Savannah,GA
759,Billy Ward,Georgia Tech,https://247sports.com/player/billy-ward-46059487,TE ,0.8559,Locust Grove,GA
760,Wing Green,Georgia Tech,https://247sports.com/player/wing-green-46085803,OT ,0.8552,Leesburg,GA
761,Tucker Gleason,Georgia Tech,https://247sports.com/player/tucker-gleason-46054252,DUAL ,0.8521,Tampa,FL
762,Cade Kootsouradis,Georgia Tech,https://247sports.com/player/cade-kootsouradis-46080584,OT ,0.8473,Crestview,FL
763,Avery Boyd,Georgia Tech,https://247sports.com/player/avery-boyd-46082874,WR ,0.845,Tallahassee,FL
764,Emmanuel Johnson,Georgia Tech,https://247sports.com/player/emmanuel-johnson-46083911,SDE ,0.8336,North Charleston,SC
765,Ryan Spiers,Georgia Tech,https://247sports.com/player/ryan-spiers-46082949,OG ,0.816,Biloxi,MS
766,Albany Casey,Georgia Tech,https://247sports.com/player/albany-casey-46051018,WDE ,0.8518,Bay Minette,AL
767,Loic Fouonji,Texas Tech,https://247sports.com/player/loic-fouonji-46052902,WR ,0.9007,Midland,TX
768,Ja''Lynn Polk,Texas Tech,https://247sports.com/player/jalynn-polk-46047186,WR ,0.8809,Lufkin,TX
769,Tahj Brooks,Texas Tech,https://247sports.com/player/tahj-brooks-46041969,RB ,0.8689,Manor,TX
770,Myles Price,Texas Tech,https://247sports.com/player/myles-price-46050101,ATH ,0.8668,The Colony,TX
771,Philip Blidi,Texas Tech,https://247sports.com/player/philip-blidi-46076581,SDE ,0.8661,Portales,NM
772,Donovan Smith,Texas Tech,https://247sports.com/player/donovan-smith-46054065,ATH ,0.858,Wolfforth,TX
773,LB Moore,Texas Tech,https://247sports.com/player/lb-moore-46080466,WDE ,0.8540000000000001,Amarillo,TX
774,Derrick Lewis,Texas Tech,https://247sports.com/player/derrick-lewis-46080803,ILB ,0.8519,Schertz,TX
775,John Holcomb,Texas Tech,https://247sports.com/player/john-holcomb-46081057,TE ,0.8498,Wellington,TX
776,Nate Floyd,Texas Tech,https://247sports.com/player/nate-floyd-46051027,CB ,0.8498,College Station,TX
777,JJ Sparkman,Texas Tech,https://247sports.com/player/jj-sparkman-46056154,WR ,0.8498,Longview,TX
778,Caleb Rogers,Texas Tech,https://247sports.com/player/caleb-rogers-46059017,OT ,0.8498,Mansfield,TX
779,Krishon Merriweather,Texas Tech,https://247sports.com/player/krishon-merriweather-46095015,ILB ,0.8485,Garden City,KS
780,Larry Moore,Texas Tech,https://247sports.com/player/larry-moore-46079314,OT ,0.8477,Missouri City,TX
781,Ryan Frank,Texas Tech,https://247sports.com/player/ryan-frank-46053601,CB ,0.8465,Magnolia,TX
782,Jonathan Davis,Texas Tech,https://247sports.com/player/jonathan-davis-46041672,S ,0.8444,Dallas,TX
783,Kobee Minor,Texas Tech,https://247sports.com/player/kobee-minor-46053585,S ,0.8431,Lake Dallas,TX
784,Ethan Carde,Texas Tech,https://247sports.com/player/ethan-carde-46097398,OT ,0.8389,Coffeyville,KS
785,Devin Drew,Texas Tech,https://247sports.com/player/devin-drew-46041363,DT ,0.8336,Council Bluffs,IA
786,Jacob Kainer,Tulsa,https://247sports.com/player/jacob-kainer-46037897,TE ,0.8432,Tyler,TX
787,Everitt Rogers,Tulsa,https://247sports.com/player/everitt-rogers-46056615,DT ,0.8336,Killeen,TX
788,LJ Wallace,Tulsa,https://247sports.com/player/lj-wallace-46039316,S ,0.83,Council Bluffs,IA
789,Sean O''Keefe,Tulsa,https://247sports.com/player/sean-okeefe-46085241,ATH ,0.8293,San Saba,TX
790,Jalen Paxton,Tulsa,https://247sports.com/player/jalen-paxton-46042854,WR ,0.8282,Manvel,TX
791,Roman Fuller,Tulsa,https://247sports.com/player/roman-fuller-46084815,PRO ,0.8267,Decatur,TX
792,Malachai Jones,Tulsa,https://247sports.com/player/malachai-jones-46086473,WR ,0.8204,Houston,TX
793,Deante Betts,Tulsa,https://247sports.com/player/deante-betts-46096495,OLB ,0.8192,Arlington,TX
794,Bayne Tryon,Tulsa,https://247sports.com/player/bayne-tryon-46081041,TE ,0.8185,Cypress,TX
795,Gabe Cantu,Tulsa,https://247sports.com/player/gabe-cantu-46086854,OC ,0.8123,Tulsa,OK
796,Dillon Wade,Tulsa,https://247sports.com/player/dillon-wade-46082888,OG ,0.8053,Houston,TX
797,Damarco Williams,Tulsa,https://247sports.com/player/damarco-williams-46086831,S ,0.8041,Temple,TX
798,Kaylon Washington,Tulsa,https://247sports.com/player/kaylon-washington-46086611,CB ,0.8022,Fort Worth,TX
799,Rico Windham,Tulsa,https://247sports.com/player/rico-windham-46086516,CB ,0.8017,Oklahoma City,OK
800,Haydon Grant,Tulsa,https://247sports.com/player/haydon-grant-46086853,WDE ,0.7959,Owasso,OK
801,Jaden Muskrat,Tulsa,https://247sports.com/player/jaden-muskrat-46086739,DT ,0.7935,Centerton,AR
802,Tyler Tipton,Tulsa,https://247sports.com/player/tyler-tipton-46095056,K ,0.7396,Little Elm,TX
804,Tyquez Hampton,Tulsa,https://247sports.com/player/tyquez-hampton-45902,WR ,0.8291,Coffeyville,KS
805,Jaylon Shelton,Tulsa,https://247sports.com/player/jaylon-shelton-46086512,ATH ,0.8072,New London,TX
806,Ruben Hyppolite II,Maryland,https://247sports.com/player/ruben-hyppolite-ii-46051515/high-school,OLB ,0.9089,Hollywood,FL
807,Osita Smith,Maryland,https://247sports.com/player/osita-smith-46054067/high-school,S ,0.8809999999999999,Milford,CT
808,Deajaun McDougle,Maryland,https://247sports.com/player/deajaun-mcdougle-45572389/high-school,WR ,0.871,Deerfield Beach,FL
809,Beau Brade,Maryland,https://247sports.com/player/beau-brade-46080073/high-school,S ,0.8594,Clarksville,MD
811,Frankie Burgess,Maryland,https://247sports.com/player/frankie-burgess-46094339/high-school,OLB ,0.8478,Pahokee,FL
812,Devyn King,Maryland,https://247sports.com/player/devyn-king-46042489/high-school,CB ,0.8431,Gardena,CA
813,Ja''Khi Green,Maryland,https://247sports.com/player/jakhi-green-46080790/high-school,OT ,0.8385,Baltimore,MD
814,Shane Mosley,Maryland,https://247sports.com/player/shane-mosley-46078932/high-school,CB ,0.8376,Havertown,PA
816,Johari Branch,Eastern Illinois,https://247sports.com/player/johari-branch-46045355/high-school,OG ,0.8236,Independence,KS
817,Rakim Jarrett,Maryland,https://247sports.com/player/rakim-jarrett-46039172,WR ,0.987,Washington,DC
818,Peny Boone,Maryland,https://247sports.com/player/peny-boone-46052941,RB ,0.8917,Detroit,MI
819,Isaiah Jacobs,Maryland,https://247sports.com/player/isaiah-jacobs-46076562,RB ,0.8795,Owasso,OK
820,Tarheeb Still,Maryland,https://247sports.com/player/tarheeb-still-46054767,CB ,0.8646,Sicklerville,NJ
821,Riyad Wilmot,Maryland,https://247sports.com/player/riyad-wilmot-46079849,SDE ,0.8534,Fort Lauderdale,FL
822,Ami Finau,Maryland,https://247sports.com/player/ami-finau-46095071,DT ,0.8495,Independence,KS
823,Mosiah Nasili-Kite,Maryland,https://247sports.com/player/mosiah-nasili-kite-46047016,SDE ,0.8485,Independence,KS
824,Almosse Titi,Maryland,https://247sports.com/player/almosse-titi-46049432,DT ,0.8465,Council Bluffs,IA
825,Khristopher Love,Maryland,https://247sports.com/player/khristopher-love-46079323,OG ,0.8452,Fort Lauderdale,FL
826,Nick DeGennaro,Maryland,https://247sports.com/player/nick-degennaro-46085549,WR ,0.8389,Princeton,NJ
827,Glen Miller,Maryland,https://247sports.com/player/glen-miller-46097176,S ,0.8369,Orange Park,FL
828,Amelio Moran,Maryland,https://247sports.com/player/amelio-moran-91856,OT ,0.8303,Scranton,PA
829,Delmar Glaze,Maryland,https://247sports.com/player/delmar-glaze-46094079,OT ,0.8281,Charlotte,NC
830,Tre Smith,Maryland,https://247sports.com/player/tre-smith-46082561,DT ,0.8268,Frostburg,MD
831,Zach Perkins,Maryland,https://247sports.com/player/zach-perkins-46076723,OT ,0.8268,Tampa,FL
832,Corey Dyches,Maryland,https://247sports.com/player/corey-dyches-46049923,WR ,0.8713,Oxon Hill,MD
833,Evan Prater,Cincinnati,https://247sports.com/player/evan-prater-46050046,DUAL ,0.9279,Cincinnati,OH
834,Jaheim Thomas,Cincinnati,https://247sports.com/player/jaheim-thomas-46051266,OLB ,0.8941,Cincinnati,OH
835,Jadon Thompson,Cincinnati,https://247sports.com/player/jadon-thompson-46048615,WR ,0.8925,Naperville,IL
836,Sammy Anderson,Cincinnati,https://247sports.com/player/sammy-anderson-46052283,CB ,0.8748,Dayton,OH
837,Justin Wodtly,Cincinnati,https://247sports.com/player/justin-wodtly-46050974,DT ,0.8633,Cleveland,OH
838,Marquez Bell,Cincinnati,https://247sports.com/player/marquez-bell-46055312,WR ,0.8614,Lake City,FL
839,Chris Scott,Cincinnati,https://247sports.com/player/chris-scott-46050658,WR ,0.8613,Pickerington,OH
840,Kobe McAllister,Cincinnati,https://247sports.com/player/kobe-mcallister-46081209,OT ,0.8551,Ringgold,GA
841,Ethan Wright,Cincinnati,https://247sports.com/player/ethan-wright-46048773,ATH ,0.8539,Akron,OH
842,Tyler Scott,Cincinnati,https://247sports.com/player/tyler-scott-46082364,ATH ,0.8505,Barberton,OH
843,Daved Jones,Cincinnati,https://247sports.com/player/daved-jones-46049266,ILB ,0.8485,West Chester,OH
844,Gavin Gerhardt,Cincinnati,https://247sports.com/player/gavin-gerhardt-46047861,OG ,0.8484,Xenia,OH
845,Sterling Miles,Cincinnati,https://247sports.com/player/sterling-miles-46055758,WDE ,0.8383,West Bloomfield,MI
846,Payten Singletary,Cincinnati,https://247sports.com/player/payten-singletary-46052664,SDE ,0.8343,Thomasville,GA
847,Deshawn Pace,Cincinnati,https://247sports.com/player/deshawn-pace-46059439,S ,0.8335,Cincinnati,OH
848,John Williams,Cincinnati,https://247sports.com/player/john-williams-46048928,OT ,0.8335,Bolingbrook,IL
849,Todd Bumphis,Cincinnati,https://247sports.com/player/todd-bumphis-46054345,S ,0.8323,Toledo,OH
850,Jake Renfro,Cincinnati,https://247sports.com/player/jake-renfro-46079709,OC ,0.8192,New Lenox,IL
851,Norman Love,Cincinnati,https://247sports.com/player/norman-love-46056973,ATH ,0.8161,Lake Wales,FL
852,Dominique Perry,Cincinnati,https://247sports.com/player/dominique-perry-46055499,SDE ,0.8105,Germantown,MD
853,De''Arre McDonald,Cincinnati,https://247sports.com/player/dearre-mcdonald-46058418,CB ,0.8647,Murfreesboro,TN
854,Carson Hinton,Cincinnati,https://247sports.com/player/carson-hinton-46049716,ATH ,0.8539,Detroit,MI
855,Isaac Jernagin,Nevada,https://247sports.com/player/isaac-jernagin-46041635,ATH ,0.8466,Bakersfield,CA
856,Devin Gunter,Nevada,https://247sports.com/player/devin-gunter-46079347,ATH ,0.8367,Missouri City,TX
857,Grant Starck,Nevada,https://247sports.com/player/grant-starck-46082274,OT ,0.8329,Springfield,OR
858,Marquese Allen-Patmon,Nevada,https://247sports.com/player/marquese-allen-patmon-46082605,ATH ,0.8315,San Diego,CA
859,Frank Poso,Nevada,https://247sports.com/player/frank-poso-46053711,OT ,0.8281,San Jose,CA
860,Avery Morrow,Nevada,https://247sports.com/player/avery-morrow-46052696,RB ,0.8254,Seattle,WA
861,Tongiaki Mateialona,Nevada,https://247sports.com/player/tongiaki-mateialona-46047395,S ,0.8198,Compton,CA
862,Jacob Gardner,Nevada,https://247sports.com/player/jacob-gardner-46080804,OT ,0.8099,Rancho Cucamonga,CA
863,Tory Horton,Nevada,https://247sports.com/player/tory-horton-46080805,ATH ,0.8058,Fresno,CA
864,RJ Taylor,Nevada,https://247sports.com/player/rj-taylor-46081632,OT ,0.8003,Yucaipa,CA
865,Davion Blackwell,Nevada,https://247sports.com/player/davion-blackwell-46081744,ILB ,0.7998,Folsom,CA
866,Teivis Tuioti,Nevada,https://247sports.com/player/teivis-tuioti-46081328,DT ,0.7998,Lincoln,NE
867,Peter Montini,Nevada,https://247sports.com/player/peter-montini-46095020,ILB ,0.7992,Pleasanton,CA
868,Nate Cox,Nevada,https://247sports.com/player/nate-cox-46099028,PRO ,0.79,Garden City,KS
869,Charlie Pollack,Nevada,https://247sports.com/player/charlie-pollack-46093567,P ,0.7896,Marietta,GA
870,Zeke Robbins,Nevada,https://247sports.com/player/zeke-robbins-46099378,CB ,0.76,El Dorado,KS
871,Angel King,Nevada,https://247sports.com/player/angel-king-46096645,ATH ,0.7496,Los Angeles,CA
872,Micah Gardner,Nevada,https://247sports.com/player/micah-gardner-46040115,CB ,0.7998,Carson,CA
873,Nick Barcelos,Nevada,https://247sports.com/player/nick-barcelos-46086594,LS ,0.7591,Rancho Santa Margarita,CA
874,Rashad Whitehead,Liberty,https://247sports.com/player/rashad-whitehead-46085155,SDE ,0.8518,Atlanta,GA
875,Brian Hannibal,Liberty,https://247sports.com/player/brian-hannibal-46057504,OG ,0.8471,Silver Spring,MD
876,Juawan Treadwell,Liberty,https://247sports.com/player/juawan-treadwell-35651,CB ,0.8337,Independence,KS
877,Ahmad Jackson,Liberty,https://247sports.com/player/ahmad-jackson-46056522,WR ,0.8336,Tyrone,GA
878,Quinton Reese,Liberty,https://247sports.com/player/quinton-reese-46083959,CB ,0.8221,Roswell,GA
879,Karsen Perkins,Liberty,https://247sports.com/player/karsen-perkins-46081387,TE ,0.8188,Concord,NC
880,Deon Biggins,Liberty,https://247sports.com/player/deon-biggins-46082756,CB ,0.8118,Horn Lake,MS
881,Marcus Hawkins,Liberty,https://247sports.com/player/marcus-hawkins-46097594,S ,0.8111,Council Bluffs,IA
882,CJ Daniels,Liberty,https://247sports.com/player/cj-daniels-46083221,WR ,0.8084,Lilburn,GA
883,Jerome Jolly,Liberty,https://247sports.com/player/jerome-jolly-46082130,OLB ,0.8071,Jacksonville,FL
884,Aakil Washington,Liberty,https://247sports.com/player/aakil-washington-46057224,SDE ,0.8051,Marietta,GA
885,Gaberiel Fuster,Liberty,https://247sports.com/player/gaberiel-fuster-46042567,ILB ,0.8029999999999999,Chesapeake,VA
886,Jaivian Lofton,Liberty,https://247sports.com/player/jaivian-lofton-46084135,WR ,0.7995,Rancho Cucamonga,CA
887,Gage Bassham,Liberty,https://247sports.com/player/gage-bassham-46079797,OT ,0.7978,Abingdon,VA
888,Kendy Charles,Liberty,https://247sports.com/player/kendy-charles-46082141,SDE ,0.7943,Orange Park,FL
889,Aaron Lovins,Liberty,https://247sports.com/player/aaron-lovins-46097595,S ,0.7901,Brentwood,TN
890,Sean Brown,Liberty,https://247sports.com/player/sean-brown-46084111,PRO ,0.7869,Apex,NC
891,Louis Taylor,Liberty,https://247sports.com/player/louis-taylor-46097593,S ,0.784,Ridgeway,VA
892,Will Buchanan,Liberty,https://247sports.com/player/will-buchanan-46052963,OT ,0.7794,Arden,NC
893,Durrell Johnson,Liberty,https://247sports.com/player/durrell-johnson-46097592,WDE ,0.7785,New York) (Brooklyn,NY
894,Chase Mitchell,Liberty,https://247sports.com/player/chase-mitchell-46097596,OT ,0.7759999999999999,Washington,PA
895,BJ Wheat,Liberty,https://247sports.com/player/bj-wheat-46084489,OG ,0.768,Lynchburg,VA
896,RJ Glod,Liberty,https://247sports.com/player/rj-glod-46099410,PRO ,0.768,Ponte Vedra Beach,FL
897,Stephen Sings,Liberty,https://247sports.com/player/stephen-sings-46081956,WDE ,0.8593,Charlotte,NC
898,Tim Coutras,Liberty,https://247sports.com/player/tim-coutras-46080384,S ,0.8232,Nolensville,TN
899,Michael James Jr.,Liberty,https://247sports.com/player/michael-james-jr-46080977,WR ,0.8099,Colonial Heights,VA
900,Cameron Hunter,Liberty,https://247sports.com/player/cameron-hunter-46038337,ATH ,0.7936,Chesapeake,VA
901,Gary Bryant Jr.,USC,https://247sports.com/player/gary-bryant-jr-46041350/high-school,WR ,0.9769,Corona,CA
902,Josh Jackson,USC,https://247sports.com/player/josh-jackson-46048069/high-school,WR ,0.883,Harbor City,CA
903,Kobe Pepe,USC,https://247sports.com/player/kobe-pepe-46047201/high-school,DT ,0.8734,Bellflower,CA
904,Parker Lewis,USC,https://247sports.com/player/parker-lewis-46057232/high-school,K ,0.8183,Scottsdale,AZ
905,Jonah Monheim,USC,https://247sports.com/player/jonah-monheim-46079348,OG ,0.8925,Moorpark,CA
906,Tuli Tuipulotu,USC,https://247sports.com/player/tuli-tuipulotu-46059126,DT ,0.8893,Lawndale,CA
907,Jack Yary,USC,https://247sports.com/player/jack-yary-46052147,TE ,0.8884,Murrieta,CA
908,Jamar Sekona,USC,https://247sports.com/player/jamar-sekona-46048560,DT ,0.8784,Greenbrae,CA
909,Courtland Ford,USC,https://247sports.com/player/courtland-ford-87847,OT ,0.8662,Cedar Hill,TX
910,Caadyn Stephen,USC,https://247sports.com/player/caadyn-stephen-46057048,OT ,0.8647,Camas,WA
911,Casey Collier,USC,https://247sports.com/player/casey-collier-46080009,OT ,0.8506,MONT BELVIEU,TX
912,Andrew Milek,USC,https://247sports.com/player/andrew-milek-46082478,OT ,0.8464,Phoenix,AZ
913,Andres Dewerk,USC,https://247sports.com/player/andres-dewerk-46056747,OT ,0.8452,Los Gatos,CA
914,Daniyel Ngata,Arizona State,https://247sports.com/player/daniyel-ngata-46050694/high-school,APB ,0.9468,Folsom,CA
915,Jordan Banks,Arizona State,https://247sports.com/player/jordan-banks-46051934/high-school,OLB ,0.9095,Harbor City,CA
916,DeaMonte Trayanum,Arizona State,https://247sports.com/player/deamonte-trayanum-46050397/high-school,RB ,0.9017,Akron,OH
917,Caleb McCullough,Arizona State,https://247sports.com/player/caleb-mccullough-46079855/high-school,ILB ,0.8747,Oxnard,CA
918,T Lee,Arizona State,https://247sports.com/player/t-lee-46040524/high-school,ATH ,0.8633,Buford,GA
919,Macen Williams,Arizona State,https://247sports.com/player/macen-williams-46037867/high-school,CB ,0.8633,Harbor City,CA
920,Ben Bray,Arizona State,https://247sports.com/player/ben-bray-46081381/high-school,OT ,0.8431,Mesa,AZ
921,Jacob Nunez,Arizona State,https://247sports.com/player/jacob-nunez-46053380/high-school,OG ,0.841,Lompoc,CA
922,Johnny Wilson,Arizona State,https://247sports.com/player/johnny-wilson-46036733,WR ,0.9495,Calabasas,CA
923,Elijhah Badger,Arizona State,https://247sports.com/player/elijhah-badger-46052883,ATH ,0.9368,Folsom,CA
924,LV Bunkley-Shelton,Arizona State,https://247sports.com/player/lv-bunkley-shelton-46037808,WR ,0.9309,Gardena,CA
925,Omarr Norman-Lott,Arizona State,https://247sports.com/player/omarr-norman-lott-46080723,DT ,0.8925,Sacramento,CA
926,Chad Johnson Jr.,Arizona State,https://247sports.com/player/chad-johnson-jr-46050061,WR ,0.8917,Los Angeles,CA
927,Joe Moore,Arizona State,https://247sports.com/player/joe-moore-46053584,SDE ,0.8858,Saint Louis,MO
928,DJ Taylor,Arizona State,https://247sports.com/player/dj-taylor-46077154,CB ,0.8715,Tampa,FL
929,Edward Woods,Arizona State,https://247sports.com/player/edward-woods-46079118,CB ,0.8586,Oakland,CA
930,Daylin McLemore,Arizona State,https://247sports.com/player/daylin-mclemore-46084158,DUAL ,0.8464,San Mateo,CA
931,Jake Ray,Arizona State,https://247sports.com/player/jake-ray-46080656,TE ,0.8235,Fort Lauderdale,FL
932,Will Shaffer,Arizona State,https://247sports.com/player/will-shaffer-46058617,ILB ,0.8564,Scottsdale,AZ
933,Ryan Morgan,Arizona State,https://247sports.com/player/ryan-morgan-46085738,WR ,0.8363,Lompoc,CA
934,Porter Rooks,NC State,https://247sports.com/player/porter-rooks-93001,WR ,0.9193,Charlotte,NC
935,Davin Vann,NC State,https://247sports.com/player/davin-vann-46082417,DT ,0.9116,Cary,NC
