name,url,position,score,hometown,offers,state
Jared Dawson,https://247sports.com/player/jared-dawson-46082171,DT ,0.8627," Collierville (Collierville, TN)    ","['Louisville', 'Air Force', 'Appalachian State', 'Arkansas State', 'Army', 'Austin Peay', 'Chattanooga', 'Coastal Carolina', 'Eastern Kentucky', 'Georgia Tech', 'Howard', 'Jackson State', 'Kansas', 'Louisiana', 'Memphis', 'Middle Tennessee State', 'Missouri', 'Murray State', 'Navy', 'South Alabama', 'Southern Miss', 'Tennessee State', 'Tulane', 'UT Martin', 'Wake Forest', 'Western Kentucky']",TN
Jordan Watkins,https://247sports.com/player/jordan-watkins-46057229,ATH ,0.8597," Butler Traditional (Louisville, KY)    ","['Louisville', 'Kentucky', 'Central Michigan', 'Illinois State', 'Kent State', 'Rutgers', 'UT Martin', 'Western Michigan', 'Youngstown State']",KY
Zay Peterson,https://247sports.com/player/zay-peterson-46081777,OLB ,0.8593," IMG Academy (Bradenton, FL)      ","['Louisville', 'Akron', 'Appalachian State', 'Campbell', 'Charlotte', 'Colorado', 'Colorado State', 'East Carolina', 'Georgia State', 'Liberty', 'Massachusetts', 'Middle Tennessee State', 'Old Dominion', 'Pittsburgh', 'Rutgers', 'Syracuse', 'Temple', 'The Citadel', 'Troy', 'UCF', 'Western Kentucky', 'NC State']",FL
Kobe Baynes,https://247sports.com/player/kobe-baynes-46054199,OG ,0.8548," Sandalwood (Jacksonville, FL)                    ","['Louisville', 'Miami', 'South Carolina', 'Appalachian State', 'Arkansas', 'Boston College', 'Cincinnati', 'Duke', 'FIU', 'Florida Atlantic', 'Florida State', 'Illinois', 'Marshall', 'Michigan', 'Ole Miss', 'UCF', 'USF', 'Utah', 'Virginia Tech', 'Wake Forest', 'West Virginia']",FL
Dezmond Tell,https://247sports.com/player/dezmond-tell-46083342,DT ,0.8544," Dutchtown (Hampton, GA)  ","['Louisville', 'Central Michigan', 'Chattanooga', 'Coastal Carolina', 'East Tennessee State', 'Eastern Kentucky', 'Jackson State', 'Jacksonville State', 'Murray State', 'Ohio', 'South Alabama', 'Southeast Missouri State', 'Southern University', 'Tennessee State', 'UT Martin', 'Appalachian State', 'Georgia State', 'Georgia Tech', 'Tennessee', 'Troy', 'Tulane']",GA
Josh Minkins Jr.,https://247sports.com/player/josh-minkins-jr-46052610,S ,0.8532," Ballard (Louisville, KY)    ","['Louisville', 'Akron', 'Arkansas State', 'Austin Peay', 'Ball State', 'Bowling Green', 'Central Michigan', 'Eastern Illinois', 'Kent State', 'Kentucky', 'Marshall', 'Miami (OH)', 'Middle Tennessee State', 'Old Dominion', 'Rutgers', 'Temple', 'Toledo', 'Tulane', 'UAB', 'Western Kentucky', 'Western Michigan', 'Youngstown State', 'Arkansas', 'Indiana', 'Purdue']",KY
Henry Bryant,https://247sports.com/player/henry-bryant-90912,DT ,0.8519," Atlantic (Delray Beach, FL)      ","['Louisville', 'NC State', 'Duke', 'Iowa State', 'Kentucky', 'Middle Tennessee State', 'Northern Illinois', 'Pittsburgh', 'Syracuse', 'UAB', 'Wake Forest', 'West Virginia', 'Western Michigan']",FL
Dexter Rentz Jr.,https://247sports.com/player/dexter-rentz-jr-46058594,ATH ,0.8485," Ocoee (Ocoee, FL)    ","['Louisville', 'Austin Peay', 'Bethune-Cookman', 'Charlotte', 'Cincinnati', 'Coastal Carolina', 'Colorado State', 'Connecticut', 'Eastern Kentucky', 'FIU', 'Georgia State', 'Indiana', 'Kent State', 'Kentucky', 'Liberty', 'Louisiana', 'Marshall', 'Mercer', 'Middle Tennessee State', 'Pittsburgh', 'Purdue', 'Rutgers', 'South Dakota', 'Toledo', 'Troy', 'Tulsa', 'USF', 'Western Carolina', 'Western Kentucky']",FL
Duane Martin,https://247sports.com/player/duane-martin-46081253,ATH ,0.8444," Laurens Dist 55 (Laurens, SC)      ","['Louisville', 'East Carolina', 'Coastal Carolina', 'Wofford']",SC
Nick Malito,https://247sports.com/player/nick-malito-46085741,WR ,0.8444," Girard (Girard, OH)    ","['Louisville', 'Toledo', 'Air Force', 'Bowling Green', 'Fordham', 'Harvard', 'Kent State', 'Yale', 'Youngstown State']",OH
Braden Smith,https://247sports.com/player/braden-smith-94456,WR ,0.8440," Northwest Mississippi C.C. (Senatobia, MS)      ","['Louisville', 'Western Michigan', 'Austin Peay', 'Louisiana']",MS
Marqui Lowery Jr,https://247sports.com/player/marqui-lowery-jr-46081058,CB ,0.8361," Zebulon B. Vance (Charlotte, NC)      ","['Louisville', 'Alabama A&M', 'Appalachian State', 'Coastal Carolina', 'Elon', 'Gardner-Webb', 'Georgia Southern', 'Kent State', 'Massachusetts', 'Mercer', 'Miami (OH)', 'Ohio']",NC
Austin Collins,https://247sports.com/player/austin-collins-46057135,OG ,0.8356," Perrysburg (Perrysburg, OH)  ","['Louisville', 'Ball State', 'Bowling Green', 'Eastern Michigan', 'Miami (OH)', 'Toledo', 'UAB', 'Western Kentucky', 'Western Michigan', 'Kentucky', 'Miami (OH)', 'Wake Forest']",OH
Desmond Daniels,https://247sports.com/player/desmond-daniels-46081039,TE ,0.8342," Langston Hughes (Fairburn, GA)  ","['Louisville', 'Akron', 'Albany State University', 'Eastern Kentucky', 'Florida Atlantic', 'Georgia Southern', 'Indiana', 'Maryland', 'Southeast Missouri State', 'Syracuse', 'UAB']",GA
Brock Travelstead,https://247sports.com/player/brock-travelstead-46085618,K ,0.8201," North Paulding (Dallas, GA)      ","['Louisville', 'Air Force', 'Army', 'Chattanooga', 'Massachusetts', 'South Alabama', 'Wyoming', 'Miami (OH)']",GA
