name,url,position,score,hometown,offers,state
Cameron Nash,https://247sports.com/player/cameron-nash-46081510,CB ,0.7892," Saguaro (Scottsdale, AZ)  ","['Army', 'Georgetown', 'Idaho', 'Pennsylvania', 'Princeton', 'Southern Utah', 'Arizona State', 'Stanford', 'Texas Tech']",AZ
Cam Vining,https://247sports.com/player/cam-vining-46086917,ILB ,0.7889," St Stephen's Episcopal School (Bradenton, FL)  ",['Army'],FL
Dominick Barbuto,https://247sports.com/player/dominick-barbuto-46083801,ILB ,0.7889," Lynbrook (Lynbrook, NY)  ",['Army'],NY
RJ Rosales,https://247sports.com/player/rj-rosales-46054246,PRO ,0.7889," Immokalee (Immokalee, FL)  ",['Army'],FL
Devin Lardge,https://247sports.com/player/devin-lardge-46086919,RB ,0.7842," Stafford (Fredericksburg, VA)  ",['Army'],VA
Quincy Bonner,https://247sports.com/player/quincy-bonner-46086422,DUAL ,0.7842," Meadowcreek (Norcross, GA)  ",['Army'],GA
Spencer Roy,https://247sports.com/player/spencer-roy-46084888,SDE ,0.7797," Notre Dame Preparatory (Scottsdale, AZ)  ","['Army', 'Columbia', 'Idaho', 'Rice', 'Yale']",AZ
Ashlon Williams,https://247sports.com/player/ashlon-williams-46086922,ILB ,0.7791," Aquinas (Augusta, GA)  ","['Army', 'Air Force', 'Navy']",GA
Jarel Dickson,https://247sports.com/player/jarel-dickson-46080944,RB ,0.7781," Peabody (Trenton, TN)    ","['Army', 'Austin Peay', 'Bethel', 'Eastern Kentucky', 'Murray State', 'Navy', 'UT Martin', 'Western Kentucky', 'Wofford']",TN
Connor Butt,https://247sports.com/player/connor-butt-46083963,OLB ,0.7680," Notre Dame Preparatory (Scottsdale, AZ)  ","['Army', 'Georgetown']",AZ
Chris Hunter,https://247sports.com/player/chris-hunter-46086925,OC ,0.7667," Oceanside (Oceanside, CA)  ",['Army'],CA
Samih Beydoun,https://247sports.com/player/samih-beydoun-46040921,OLB ,0.7667," Catholic Central (Novi, MI)  ","['Army', 'Colorado State', 'Eastern Michigan', 'Massachusetts', 'Michigan', 'Michigan State', 'Notre Dame', 'Western Michigan']",MI
Albert Jang,https://247sports.com/player/albert-jang-46086926,K ,0.7591," Peachtree Ridge (Suwanee, GA)  ","['Army', 'Air Force', 'Georgia Southern']",GA
Ahlon Mitchell,https://247sports.com/player/ahlon-mitchell-46078908,DUAL ,0.7396," Detroit Country Day (Franklin, MI)  ","['Army', 'Valparaiso']",MI
Sam Shienbaum,https://247sports.com/player/sam-shienbaum-46094268,LS ,0.7096," Wylie E. Groves (Franklin, MI)  ",['Army'],MI
Brett Gerena,https://247sports.com/player/brett-gerena-46082003,ILB ,NA," Jesuit (Tampa, FL)    ","['Army', 'Minnesota']",FL
Leo Lowin,https://247sports.com/player/leo-lowin-46083270,S ,NA," Westlake (Austin, TX)    ",['Army'],TX
Spencer Williams,https://247sports.com/player/spencer-williams-46083148,CB ,NA," Jesuit (Tampa, FL)  ","['Army', 'Campbell', 'Cornell', 'Furman', 'Georgetown', 'Georgia State', 'Mercer', 'North Dakota State', 'Samford', 'Wofford']",FL
Adam Cash,https://247sports.com/player/adam-cash-46084892,S ,NA," Mansfield Timberview (Arlington, TX)    ","['Army', 'Air Force', 'Dartmouth', 'Incarnate Word', 'Navy']",TX
CJ Barnes,https://247sports.com/player/cj-barnes-46082015,CB ,NA," Durant (Plant City, FL)  ","['Army', 'Buffalo', 'Alcorn State', 'Campbell', 'Central Michigan', 'Eastern Michigan', 'Florida Atlantic', 'Fordham', 'Navy', 'Tennessee State', 'Western Carolina']",FL
Bishop Johnson,https://247sports.com/player/bishop-johnson-46085268,WR ,NA," Jefferson (Lafayette, IN)  ",['Army'],IN
Logan Burks,https://247sports.com/player/logan-burks-46053832,WR ,NA," Carmel (Carmel, IN)  ",['Army'],IN
Kaleb Luna,https://247sports.com/player/kaleb-luna-46083353,OG ,NA," Ellison (Killeen, TX)    ","['Army', 'Louisiana', 'Navy', 'Stephen F. Austin', 'Texas State']",TX
