name,url,position,score,hometown,offers,state
Trey Paster,https://247sports.com/player/trey-paster-46048412,ATH ,0.8647," Buhach Colony (Atwater, CA)    ","['California', 'Arizona', 'Fresno State', 'Nevada', 'Oregon', 'San Diego State', 'San Jose State', 'UCLA', 'Utah', 'Washington', 'Colorado', 'USC']",CA
Mason Mangum,https://247sports.com/player/mason-mangum-46079598,WR ,0.8594," Westlake (Austin, TX)    ","['California', 'Arkansas', 'Boston College', 'Colorado', 'Columbia', 'Furman', 'Illinois', 'Louisiana', 'Pennsylvania', 'SMU', 'Tulane', 'Vanderbilt']",TX
Ricky Correia,https://247sports.com/player/ricky-correia-46047663,DT ,0.8586," Central East (Fresno, CA)    ","['California', 'Arizona', 'Arizona State', 'Colorado', 'UCLA', 'USC', 'Washington']",CA
Isaiah Young,https://247sports.com/player/isaiah-young-46046643,CB ,0.8572," Centennial (Corona, CA)    ","['California', 'Arizona', 'Cal Poly', 'Oregon', 'UNLV', 'Washington State', 'Boise State', 'Notre Dame', 'Stanford', 'Washington']",CA
Everett Johnson,https://247sports.com/player/everett-johnson-46051674,OT ,0.8553," Turlock (Turlock, CA)    ","['California', 'Fresno State', 'Oregon State', 'San Jose State', 'Utah State']",CA
Tommy Christakos,https://247sports.com/player/tommy-christakos-46047035,TE ,0.8538," Chaparral (Scottsdale, AZ)  ","['California', 'Princeton', 'Air Force', 'Arizona', 'Arizona State', 'Arkansas', 'Army', 'Colorado', 'Harvard', 'Iowa State', 'Memphis', 'Michigan State', 'Nebraska', 'Northern Arizona', 'Purdue', 'San Diego State', 'UNLV', 'Utah', 'Yale', 'Brigham Young', 'Kansas State', 'Louisville', 'North Carolina', 'UCLA', 'Washington']",AZ
Justin Baker,https://247sports.com/player/justin-baker-46048435,APB ,0.8538," Kennedy Catholic (Burien, WA)    ","['California', 'Air Force', 'Arizona', 'Boise State', 'Colorado', 'Nebraska', 'Oregon State', 'Sacramento State', 'Utah State', 'Eastern Washington', 'San Jose State']",WA
Stanley McKenzie,https://247sports.com/player/stanley-mckenzie-46049915,DT ,0.8498," St Louis School (Honolulu, HI)    ","['California', 'Arizona', 'Boise State', 'Central Michigan', 'Hawaii', 'Oregon', 'Oregon State', 'San Jose State', 'UNLV', 'Virginia', 'Stanford', 'UCLA', 'Utah']",HI
Ender Aguilar,https://247sports.com/player/ender-aguilar-46051227,ATH ,0.8431," Servite (Anaheim, CA)    ","['California', 'Arizona', 'Arizona State', 'Army', 'Colorado', 'Columbia', 'Fresno State', 'Kansas State', 'New Mexico', 'Oregon State', 'Pennsylvania', 'UC Davis', 'Utah State', 'Alabama', 'Arkansas', 'Auburn', 'South Carolina', 'Stanford', 'UCLA', 'UNLV', 'USC', 'Utah', 'Vanderbilt', 'Washington']",CA
Damien Moore,https://247sports.com/player/damien-moore-46057512,RB ,0.8423," Bishop Amat (La Puente, CA)    ","['California', 'Arizona State', 'Colorado State', 'Nevada', 'Utah', 'Utah State', 'Michigan', 'Washington', 'Washington State']",CA
Ethan Saunders,https://247sports.com/player/ethan-saunders-46084538,DT ,0.8410," Orange Vista (Perris, CA)    ","['California', 'Boise State', 'Hawaii', 'New Mexico', 'Oregon State', 'UTEP', 'Washington State']",CA
Jake Muller,https://247sports.com/player/jake-muller-46084386,TE ,0.8410," Capistrano Valley (Mission Viejo, CA)    ","['California', 'Utah State']",CA
Zach Johnson,https://247sports.com/player/zach-johnson-46058633,DUAL ,0.8397," Hart (Newhall, CA)    ","['California', 'William & Mary', 'Boise State', 'Fresno State', 'Harvard', 'Montana State', 'Princeton', 'UCLA', 'Washington State', 'Yale']",CA
Aidan Lee,https://247sports.com/player/aidan-lee-46081509,ATH ,0.8349," Desert Ridge (Mesa, AZ)  ","['California', 'Abilene Christian', 'Army', 'Montana State', 'New Mexico State', 'Northern Arizona', 'South Dakota State', 'Arizona State', 'UCLA']",AZ
Jamieson Sheahan,https://247sports.com/player/jamieson-sheahan-46097515,P ,0.8034," ProKick Australia (Australia, AUST)  ",['California'],AU
Nate Rutchena,https://247sports.com/player/nate-rutchena-46053849,ATH ,0.8444," Monte Vista (Danville, CA)    ","['California', 'Air Force', 'Nevada', 'San Jose State', 'UC Davis', 'Wyoming']",CA
